Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Linifanib (ABT-869),nan,A01,221,0.995475113122,0.00452488687783,0.96,0.54
Y-27632 2HCl,nan,A02,256,1.0,0.0,0.96,
Cediranib (AZD2171),nan,A03,349,0.997134670487,0.00286532951289,0.92,0.58
Avagacestat (BMS-708163),nan,A04,263,1.0,0.0,0.93,
Motesanib Diphosphate (AMG-706),nan,A05,299,0.993311036789,0.0066889632107,0.93,0.525
TWS119,nan,A06,268,0.996268656716,0.00373134328358,0.94,0.52
Sunitinib Malate,nan,A07,280,1.0,0.0,0.96,
AZ 960,nan,A08,531,0.990583804143,0.00941619585687,0.9,0.53
SL-327,nan,A09,314,0.990445859873,0.00955414012739,0.96,0.56
MK-0752,nan,A10,321,0.978193146417,0.0218068535826,0.91,0.58
SU11274,nan,A11,251,0.996015936255,0.00398406374502,0.92,0.51
CHIR-98014,nan,A12,874,0.601830663616,0.398169336384,0.68,0.64
Vatalanib (PTK787) 2HCl,nan,A13,294,0.979591836735,0.0204081632653,0.89,0.6
WHI-P154,nan,A14,309,0.990291262136,0.00970873786408,0.94,0.55
Foretinib (GSK1363089),nan,A15,635,0.804724409449,0.195275590551,0.78,0.64
IWR-1-endo,nan,A16,290,0.993103448276,0.00689655172414,0.89,0.55
AT9283,nan,A17,1190,0.0865546218487,0.913445378151,0.55,0.7
BIO,nan,A18,398,0.967336683417,0.0326633165829,0.87,0.55
Lenvatinib (E7080),nan,A19,253,0.99209486166,0.00790513833992,0.94,0.53
K02288,nan,A20,297,1.0,0.0,0.96,
WZ8040,nan,A21,249,1.0,0.0,0.95,
Filgotinib (GLPG0634),nan,A22,270,0.992592592593,0.00740740740741,0.915,0.595
DMSO,nan,A23,222,1.0,0.0,0.96,
DMSO,nan,A24,251,1.0,0.0,0.94,
AG-1024,nan,B01,322,0.894409937888,0.105590062112,0.8,0.6
GNF-5,nan,B02,295,0.969491525424,0.0305084745763,0.86,0.55
BX-912,nan,B03,308,0.974025974026,0.025974025974,0.9,0.555
DMSO,nan,B04,219,0.995433789954,0.00456621004566,0.95,0.66
Aurora A Inhibitor I,nan,B05,229,0.995633187773,0.00436681222707,0.945,0.58
VX-11e,nan,B06,413,0.806295399516,0.193704600484,0.75,0.62
Pimasertib (AS-703026),nan,B07,1272,0.0267295597484,0.973270440252,0.565,0.72
DMSO,nan,B08,262,1.0,0.0,0.96,
Quizartinib (AC220),nan,B09,464,0.76724137931,0.23275862069,0.76,0.66
LJI308,nan,B10,321,1.0,0.0,0.94,
PHT-427,nan,B11,237,0.995780590717,0.0042194092827,0.945,0.69
DMSO,nan,B12,313,0.987220447284,0.0127795527157,0.93,0.67
BIRB 796 (Doramapimod),nan,B13,320,0.996875,0.003125,0.95,0.61
VE-821,nan,B14,343,0.997084548105,0.00291545189504,0.93,0.52
AZD8330,nan,B15,1165,0.0343347639485,0.965665236052,0.56,0.74
DMSO,nan,B16,264,1.0,0.0,0.95,
GSK461364,nan,B17,446,0.786995515695,0.213004484305,0.72,0.59
BMS-582949,nan,B18,229,1.0,0.0,0.95,
Mubritinib (TAK 165),nan,B19,471,0.424628450106,0.575371549894,0.68,0.67
DMSO,nan,B20,332,0.996987951807,0.00301204819277,0.92,0.53
Volasertib (BI 6727),nan,B21,291,0.979381443299,0.020618556701,0.93,0.555
DMSO,nan,B22,289,0.920415224913,0.0795847750865,0.93,0.63
DMSO,nan,B23,252,0.996031746032,0.00396825396825,0.94,0.61
DMSO,nan,B24,243,0.995884773663,0.00411522633745,0.95,0.52
Axitinib,nan,C01,214,1.0,0.0,0.95,
Enzastaurin (LY317615),nan,C02,398,0.902010050251,0.0979899497487,0.78,0.58
"Dovitinib (TKI-258, CHIR-258)",nan,C03,374,0.885026737968,0.114973262032,0.78,0.64
Ruxolitinib (INCB018424),nan,C04,274,0.985401459854,0.014598540146,0.9,0.55
