Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Taselisib,1.0,A01,182,0.241758241758,0.758241758242,0.69,0.8
Defactinib,0.0016,A02,220,0.972727272727,0.0272727272727,0.99,0.59
YM155,0.04,A03,214,0.967289719626,0.0327102803738,0.975,0.68
Irinotecan mit 5-FU + Gefitinib,0.008,A04,177,0.813559322034,0.186440677966,0.93,0.68
Volasertib,0.04,A05,231,0.541125541126,0.458874458874,0.79,0.67
Gemcitabine,0.04,A06,184,0.315217391304,0.684782608696,0.8,0.77
Bexaroten,0.04,A07,227,0.986784140969,0.0132158590308,0.99,0.65
Dasatinib,0.008,A08,200,0.975,0.025,0.98,0.54
Staurosporine_500nM,0.04,A09,173,0.346820809249,0.653179190751,0.72,0.69
Palbociclib,0.0016,A10,226,0.973451327434,0.0265486725664,0.99,0.575
Vinblastin,0.0016,A11,248,0.935483870968,0.0645161290323,0.92,0.625
Vinblastin,0.2,A12,209,0.191387559809,0.808612440191,0.75,0.77
Irinotecan mit 5-FU,0.0016,A13,220,0.959090909091,0.0409090909091,0.98,0.59
YM155,1.0,A14,207,0.333333333333,0.666666666667,0.66,0.69
Irinotecan / SN-38,0.2,A15,103,0.0,1.0,,0.94
Dabrafenib with Trametinib,0.04,A16,196,0.142857142857,0.857142857143,0.59,0.775
DMSO,0.008,A17,219,0.986301369863,0.013698630137,0.99,0.57
AZD 4547,0.2,A18,209,0.971291866029,0.0287081339713,0.99,0.65
Afatinib,0.008,A19,227,0.969162995595,0.0308370044053,0.98,0.61
ALISERTIB,0.008,A20,212,0.849056603774,0.150943396226,0.92,0.6
lapatinib,0.04,A21,219,0.931506849315,0.0684931506849,0.96,0.63
ruxolitinib,0.04,A22,251,0.96015936255,0.0398406374502,0.98,0.585
Cabozantinib maleate,0.04,A23,209,0.99043062201,0.00956937799043,0.98,0.69
Panobinostat,0.008,A24,234,0.982905982906,0.017094017094,0.99,0.59
Idelalisib,0.2,B01,238,0.96218487395,0.0378151260504,0.98,0.62
Crizotinib,1.0,B02,97,0.0412371134021,0.958762886598,0.57,0.93
DMSO,0.008,B03,192,0.979166666667,0.0208333333333,0.99,0.66
sonidegib,0.2,B04,202,0.960396039604,0.039603960396,0.98,0.56
Irinotecan / SN-38,0.04,B05,149,0.107382550336,0.892617449664,0.575,0.81
Vorinostat,0.0016,B06,222,0.995495495495,0.0045045045045,0.98,0.6
Trifluoridin/Tipiracil,1.0,B07,197,0.847715736041,0.152284263959,0.92,0.655
DMSO,0.2,B08,223,0.973094170404,0.0269058295964,0.98,0.595
sonidegib,0.0016,B09,219,0.977168949772,0.0228310502283,0.97,0.55
AZD 5363,0.008,B10,197,0.97461928934,0.0253807106599,0.98,0.62
LGK974,0.0016,B11,204,0.975490196078,0.0245098039216,0.98,0.65
5-FU,0.008,B12,214,0.976635514019,0.0233644859813,0.98,0.7
Everolimus,0.2,B13,202,0.955445544554,0.0445544554455,0.96,0.63
AZD 4547,0.0016,B14,201,0.995024875622,0.00497512437811,0.97,0.51
Oxaliplatin mit 5-FU + Gefitinib,0.04,B15,197,0.918781725888,0.0812182741117,0.94,0.6
Paclitaxel,0.04,B16,186,0.731182795699,0.268817204301,0.87,0.68
PHENFORMIN,0.0016,B17,209,0.956937799043,0.0430622009569,0.98,0.58
pazopanib,0.2,B18,198,0.964646464646,0.0353535353535,0.98,0.57
Irinotecan mit 5-FU,1.0,B19,140,0.0,1.0,,0.9
Trametinib,1.0,B20,149,0.0671140939597,0.93288590604,0.67,0.87
Venetoclax,0.008,B21,221,0.977375565611,0.0226244343891,0.98,0.59
Docetaxel,0.04,B22,212,0.584905660377,0.415094339623,0.8,0.7
Alpelisib,0.008,B23,221,0.972850678733,0.027149321267,0.99,0.555
Trametinib,0.0016,B24,217,0.852534562212,0.147465437788,0.89,0.63
Taselisib,0.2,C01,197,0.720812182741,0.279187817259,0.84,0.66
Irinotecan mit 5-FU + Gefitinib,0.04,C02,190,0.647368421053,0.352631578947,0.76,0.64
Ponatinib,0.008,C03,214,0.990654205607,0.00934579439252,0.99,0.55
