Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Taselisib,1.0,A01,114,0.561403508772,0.438596491228,0.66,0.675
Defactinib,0.0016,A02,268,0.992537313433,0.00746268656716,0.99,0.64
YM155,0.04,A03,218,0.95871559633,0.0412844036697,0.94,0.65
Irinotecan mit 5-FU + Gefitinib,0.008,A04,262,0.954198473282,0.0458015267176,0.92,0.7
Volasertib,0.04,A05,256,0.69921875,0.30078125,0.81,0.67
Gemcitabine,0.04,A06,240,0.866666666667,0.133333333333,0.83,0.59
Bexaroten,0.04,A07,237,0.995780590717,0.0042194092827,0.99,0.59
Dasatinib,0.008,A08,228,0.789473684211,0.210526315789,0.82,0.695
Staurosporine_500nM,0.04,A09,132,0.0,1.0,,0.96
Palbociclib,0.0016,A10,268,1.0,0.0,1.0,
Vinblastin,0.0016,A11,216,0.611111111111,0.388888888889,0.7,0.7
Vinblastin,0.2,A12,177,0.593220338983,0.406779661017,0.68,0.63
Irinotecan mit 5-FU,0.0016,A13,273,0.974358974359,0.025641025641,0.92,0.56
YM155,1.0,A14,138,0.115942028986,0.884057971014,0.64,0.775
Irinotecan / SN-38,0.2,A15,178,0.0,1.0,,0.98
Dabrafenib with Trametinib,0.04,A16,336,0.645833333333,0.354166666667,0.84,0.69
DMSO,0.008,A17,271,1.0,0.0,0.99,
AZD 4547,0.2,A18,300,0.996666666667,0.00333333333333,0.99,0.53
Afatinib,0.008,A19,285,0.750877192982,0.249122807018,0.74,0.61
ALISERTIB,0.008,A20,318,0.990566037736,0.00943396226415,0.98,0.61
lapatinib,0.04,A21,298,0.976510067114,0.0234899328859,0.98,0.6
ruxolitinib,0.04,A22,260,0.996153846154,0.00384615384615,0.99,0.53
Cabozantinib maleate,0.04,A23,323,0.981424148607,0.0185758513932,0.97,0.685
Panobinostat,0.008,A24,315,0.996825396825,0.0031746031746,0.99,0.74
Idelalisib,0.2,B01,385,0.992207792208,0.00779220779221,0.99,0.53
Crizotinib,1.0,B02,239,0.00836820083682,0.991631799163,0.77,0.95
DMSO,0.008,B03,301,0.986710963455,0.0132890365449,0.99,0.655
sonidegib,0.2,B04,298,0.979865771812,0.0201342281879,0.99,0.69
Irinotecan / SN-38,0.04,B05,262,0.713740458015,0.286259541985,0.69,0.64
Vorinostat,0.0016,B06,279,0.960573476703,0.0394265232975,0.91,0.77
Trifluoridin/Tipiracil,1.0,B07,286,0.98951048951,0.0104895104895,0.96,0.59
DMSO,0.2,B08,291,0.975945017182,0.0240549828179,0.99,0.67
sonidegib,0.0016,B09,258,0.806201550388,0.193798449612,0.81,0.63
AZD 5363,0.008,B10,270,0.992592592593,0.00740740740741,1.0,0.625
LGK974,0.0016,B11,304,0.993421052632,0.00657894736842,0.99,0.76
5-FU,0.008,B12,263,0.988593155894,0.0114068441065,0.99,0.75
Everolimus,0.2,B13,261,0.988505747126,0.0114942528736,0.99,0.69
AZD 4547,0.0016,B14,269,0.910780669145,0.089219330855,0.99,0.58
Oxaliplatin mit 5-FU + Gefitinib,0.04,B15,340,0.991176470588,0.00882352941176,0.98,0.6
Paclitaxel,0.04,B16,219,0.657534246575,0.342465753425,0.71,0.66
PHENFORMIN,0.0016,B17,337,0.988130563798,0.0118694362018,0.99,0.64
pazopanib,0.2,B18,233,0.969957081545,0.0300429184549,0.96,0.63
Irinotecan mit 5-FU,1.0,B19,119,0.151260504202,0.848739495798,0.62,0.8
Trametinib,1.0,B20,235,0.429787234043,0.570212765957,0.72,0.72
Venetoclax,0.008,B21,232,0.844827586207,0.155172413793,0.87,0.65
Docetaxel,0.04,B22,212,0.481132075472,0.518867924528,0.73,0.725
Alpelisib,0.008,B23,229,0.982532751092,0.0174672489083,0.99,0.58
Trametinib,0.0016,B24,270,0.977777777778,0.0222222222222,0.95,0.665
Taselisib,0.2,C01,248,0.552419354839,0.447580645161,0.75,0.72
Irinotecan mit 5-FU + Gefitinib,0.04,C02,323,0.727554179567,0.272445820433,0.755,0.615
Ponatinib,0.008,C03,346,0.976878612717,0.0231213872832,0.95,0.6
Gemcitabine,0.0016,C04,309,0.996763754045,0.00323624595469,1.0,0.52
5-FU,0.2,C05,256,0.81640625,0.18359375,0.79,0.61
Etoposid,0.0016,C06,327,0.996941896024,0.00305810397554,0.99,0.53
Vorinostat,0.008,C07,262,0.969465648855,0.030534351145,0.895,0.55
Olaparib,0.2,C08,333,0.993993993994,0.00600600600601,0.99,0.61
