Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Linifanib (ABT-869),nan,A01,232,0.896551724138,0.103448275862,0.74,0.6
Y-27632 2HCl,nan,A02,213,0.962441314554,0.037558685446,0.83,0.57
Cediranib (AZD2171),nan,A03,208,0.932692307692,0.0673076923077,0.815,0.585
Avagacestat (BMS-708163),nan,A04,193,0.943005181347,0.0569948186528,0.8,0.61
Motesanib Diphosphate (AMG-706),nan,A05,216,0.967592592593,0.0324074074074,0.84,0.6
TWS119,nan,A06,208,0.961538461538,0.0384615384615,0.82,0.575
Sunitinib Malate,nan,A07,253,0.96837944664,0.0316205533597,0.815,0.55
AZ 960,nan,A08,224,0.683035714286,0.316964285714,0.63,0.59
SL-327,nan,A09,243,0.975308641975,0.0246913580247,0.83,0.625
MK-0752,nan,A10,248,0.943548387097,0.0564516129032,0.82,0.555
SU11274,nan,A11,259,0.96138996139,0.03861003861,0.81,0.595
CHIR-98014,nan,A12,247,0.161943319838,0.838056680162,0.57,0.69
Vatalanib (PTK787) 2HCl,nan,A13,212,0.948113207547,0.0518867924528,0.79,0.55
WHI-P154,nan,A14,239,0.987447698745,0.0125523012552,0.82,0.56
Foretinib (GSK1363089),nan,A15,218,0.97247706422,0.0275229357798,0.82,0.58
IWR-1-endo,nan,A16,206,0.985436893204,0.0145631067961,0.84,0.53
AT9283,nan,A17,185,0.0162162162162,0.983783783784,0.58,0.76
BIO,nan,A18,251,0.96015936255,0.0398406374502,0.83,0.62
Lenvatinib (E7080),nan,A19,230,0.930434782609,0.0695652173913,0.77,0.6
K02288,nan,A20,225,0.942222222222,0.0577777777778,0.79,0.62
WZ8040,nan,A21,195,0.969230769231,0.0307692307692,0.81,0.515
Filgotinib (GLPG0634),nan,A22,219,0.858447488584,0.141552511416,0.75,0.58
DMSO,nan,A23,221,0.972850678733,0.027149321267,0.83,0.565
DMSO,nan,A24,230,0.973913043478,0.0260869565217,0.82,0.605
AG-1024,nan,B01,253,0.501976284585,0.498023715415,0.61,0.61
GNF-5,nan,B02,233,0.854077253219,0.145922746781,0.71,0.585
BX-912,nan,B03,212,0.943396226415,0.0566037735849,0.76,0.56
DMSO,nan,B04,183,0.967213114754,0.0327868852459,0.845,0.555
Aurora A Inhibitor I,nan,B05,225,0.862222222222,0.137777777778,0.73,0.6
VX-11e,nan,B06,164,0.926829268293,0.0731707317073,0.76,0.585
Pimasertib (AS-703026),nan,B07,173,0.867052023121,0.132947976879,0.715,0.63
DMSO,nan,B08,202,0.975247524752,0.0247524752475,0.84,0.55
Quizartinib (AC220),nan,B09,243,0.954732510288,0.0452674897119,0.8,0.6
LJI308,nan,B10,239,0.962343096234,0.0376569037657,0.85,0.6
PHT-427,nan,B11,184,0.929347826087,0.070652173913,0.8,0.55
DMSO,nan,B12,210,0.97619047619,0.0238095238095,0.81,0.56
BIRB 796 (Doramapimod),nan,B13,220,0.959090909091,0.0409090909091,0.84,0.68
VE-821,nan,B14,214,0.976635514019,0.0233644859813,0.83,0.62
AZD8330,nan,B15,173,0.734104046243,0.265895953757,0.74,0.605
DMSO,nan,B16,220,0.963636363636,0.0363636363636,0.8,0.625
GSK461364,nan,B17,211,0.274881516588,0.725118483412,0.56,0.67
BMS-582949,nan,B18,226,0.96017699115,0.0398230088496,0.84,0.58
Mubritinib (TAK 165),nan,B19,283,0.148409893993,0.851590106007,0.585,0.73
DMSO,nan,B20,212,0.929245283019,0.0707547169811,0.81,0.62
Volasertib (BI 6727),nan,B21,239,0.937238493724,0.0627615062762,0.77,0.66
DMSO,nan,B22,200,0.945,0.055,0.79,0.56
DMSO,nan,B23,194,0.938144329897,0.0618556701031,0.81,0.57
DMSO,nan,B24,172,0.947674418605,0.0523255813953,0.83,0.58
Axitinib,nan,C01,184,0.907608695652,0.0923913043478,0.8,0.6
Enzastaurin (LY317615),nan,C02,203,0.955665024631,0.0443349753695,0.8,0.6
"Dovitinib (TKI-258, CHIR-258)",nan,C03,243,0.913580246914,0.0864197530864,0.75,0.63
Ruxolitinib (INCB018424),nan,C04,228,0.973684210526,0.0263157894737,0.8,0.615
Nilotinib (AMN-107),nan,C05,230,0.94347826087,0.0565217391304,0.8,0.6
Semagacestat (LY450139),nan,C06,238,0.953781512605,0.046218487395,0.81,0.6
"Temsirolimus (CCI-779, NSC 683864)",nan,C07,216,0.962962962963,0.037037037037,0.85,0.55
DAPT (GSI-IX),nan,C08,250,0.988,0.012,0.84,0.53
Crizotinib (PF-02341066),nan,C09,223,0.618834080717,0.381165919283,0.63,0.63
ICG-001,nan,C10,238,0.878151260504,0.121848739496,0.76,0.56
Brivanib (BMS-540215),nan,C11,228,0.973684210526,0.0263157894737,0.85,0.67
GW788388,nan,C12,215,0.962790697674,0.0372093023256,0.82,0.605
U0126-EtOH,nan,C13,238,0.945378151261,0.0546218487395,0.81,0.61
S-Ruxolitinib (INCB018424),nan,C14,234,0.957264957265,0.042735042735,0.81,0.56
GSK690693,nan,C15,265,0.977358490566,0.022641509434,0.82,0.61
SANT-1,nan,C16,237,0.962025316456,0.0379746835443,0.8,0.57
Brivanib Alaninate (BMS-582664),nan,C17,220,0.981818181818,0.0181818181818,0.85,0.615
Ro 31-8220 Mesylate,nan,C18,237,0.303797468354,0.696202531646,0.57,0.67
CP-724714,nan,C19,217,0.981566820276,0.0184331797235,0.81,0.73
AR-A014418,nan,C20,238,0.915966386555,0.0840336134454,0.75,0.645
ENMD-2076,nan,C21,228,0.675438596491,0.324561403509,0.69,0.61
STA-21,nan,C22,236,0.96186440678,0.0381355932203,0.79,0.53
DMSO,nan,C23,215,0.958139534884,0.0418604651163,0.81,0.59
DMSO,nan,C24,210,0.985714285714,0.0142857142857,0.85,0.62
Amuvatinib (MP-470),nan,D01,228,0.929824561404,0.0701754385965,0.77,0.57
GNE-7915,nan,D02,212,0.924528301887,0.0754716981132,0.79,0.56
Genistein,nan,D03,242,0.96694214876,0.0330578512397,0.79,0.61
DMSO,nan,D04,232,0.948275862069,0.051724137931,0.83,0.63
PHA-680632,nan,D05,233,0.532188841202,0.467811158798,0.61,0.61
FIIN-2,nan,D06,194,0.984536082474,0.0154639175258,0.84,0.57
HMN-214,nan,D07,182,0.208791208791,0.791208791209,0.61,0.67
DMSO,nan,D08,201,0.955223880597,0.044776119403,0.785,0.55
Hesperadin,nan,D09,181,0.132596685083,0.867403314917,0.57,0.7
ONO-4059,nan,D10,185,0.897297297297,0.102702702703,0.78,0.58
KRN 633,nan,D11,233,0.927038626609,0.0729613733906,0.79,0.61
