Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Taselisib,1.0,A01,157,0.891719745223,0.108280254777,0.89,0.64
Defactinib,0.0016,A02,203,0.985221674877,0.0147783251232,0.99,0.55
YM155,0.04,A03,173,0.202312138728,0.797687861272,0.68,0.83
Irinotecan mit 5-FU + Gefitinib,0.008,A04,178,0.988764044944,0.0112359550562,0.99,0.62
Volasertib,0.04,A05,180,0.772222222222,0.227777777778,0.78,0.65
Gemcitabine,0.04,A06,191,0.942408376963,0.0575916230366,0.96,0.59
Bexaroten,0.04,A07,207,0.990338164251,0.00966183574879,0.99,0.55
Dasatinib,0.008,A08,143,0.986013986014,0.013986013986,0.95,0.55
Staurosporine_500nM,0.04,A09,91,0.824175824176,0.175824175824,0.88,0.66
Palbociclib,0.0016,A10,166,0.987951807229,0.0120481927711,0.99,0.55
Vinblastin,0.0016,A11,138,0.992753623188,0.00724637681159,0.99,0.51
Vinblastin,0.2,A12,150,0.246666666667,0.753333333333,0.59,0.72
Irinotecan mit 5-FU,0.0016,A13,162,0.925925925926,0.0740740740741,0.98,0.745
YM155,1.0,A14,154,0.025974025974,0.974025974026,0.89,0.93
Irinotecan / SN-38,0.2,A15,174,0.0,1.0,,0.95
Dabrafenib with Trametinib,0.04,A16,136,0.933823529412,0.0661764705882,0.95,0.63
DMSO,0.008,A17,167,0.97005988024,0.0299401197605,1.0,0.56
AZD 4547,0.2,A18,199,0.989949748744,0.0100502512563,0.995,0.515
Afatinib,0.008,A19,148,0.824324324324,0.175675675676,0.92,0.63
ALISERTIB,0.008,A20,190,0.963157894737,0.0368421052632,0.99,0.66
lapatinib,0.04,A21,164,0.957317073171,0.0426829268293,0.97,0.54
ruxolitinib,0.04,A22,197,0.984771573604,0.0152284263959,1.0,0.55
Cabozantinib maleate,0.04,A23,178,0.994382022472,0.00561797752809,0.99,0.62
Panobinostat,0.008,A24,127,0.976377952756,0.0236220472441,0.99,0.82
Idelalisib,0.2,B01,147,0.986394557823,0.0136054421769,0.99,0.655
Crizotinib,1.0,B02,130,0.815384615385,0.184615384615,0.8,0.615
DMSO,0.008,B03,160,0.9625,0.0375,0.99,0.62
sonidegib,0.2,B04,186,0.978494623656,0.0215053763441,0.99,0.585
Irinotecan / SN-38,0.04,B05,206,0.0242718446602,0.97572815534,0.6,0.89
Vorinostat,0.0016,B06,161,0.993788819876,0.00621118012422,0.99,0.55
Trifluoridin/Tipiracil,1.0,B07,140,0.985714285714,0.0142857142857,0.98,0.585
DMSO,0.2,B08,167,0.994011976048,0.0059880239521,0.99,0.51
sonidegib,0.0016,B09,183,0.96174863388,0.0382513661202,0.96,0.57
AZD 5363,0.008,B10,195,0.994871794872,0.00512820512821,0.99,0.88
LGK974,0.0016,B11,155,0.993548387097,0.00645161290323,0.99,0.68
5-FU,0.008,B12,179,0.994413407821,0.00558659217877,0.99,0.72
Everolimus,0.2,B13,205,0.980487804878,0.019512195122,0.99,0.56
AZD 4547,0.0016,B14,178,0.983146067416,0.0168539325843,1.0,0.74
Oxaliplatin mit 5-FU + Gefitinib,0.04,B15,160,0.98125,0.01875,0.99,0.62
Paclitaxel,0.04,B16,191,0.942408376963,0.0575916230366,0.9,0.64
PHENFORMIN,0.0016,B17,164,0.993902439024,0.00609756097561,0.99,0.57
pazopanib,0.2,B18,182,0.978021978022,0.021978021978,0.98,0.645
Irinotecan mit 5-FU,1.0,B19,138,0.0217391304348,0.978260869565,0.56,0.89
Trametinib,1.0,B20,128,0.9375,0.0625,0.96,0.685
Venetoclax,0.008,B21,124,0.967741935484,0.0322580645161,0.955,0.715
Docetaxel,0.04,B22,169,0.899408284024,0.100591715976,0.93,0.66
Alpelisib,0.008,B23,150,0.986666666667,0.0133333333333,0.99,0.635
Trametinib,0.0016,B24,191,0.989528795812,0.0104712041885,0.99,0.535
Taselisib,0.2,C01,181,0.955801104972,0.0441988950276,0.98,0.565
Irinotecan mit 5-FU + Gefitinib,0.04,C02,228,0.785087719298,0.214912280702,0.885,0.61
Ponatinib,0.008,C03,161,0.993788819876,0.00621118012422,1.0,0.59
Gemcitabine,0.0016,C04,180,0.983333333333,0.0166666666667,0.99,0.56
5-FU,0.2,C05,186,0.978494623656,0.0215053763441,0.99,0.64
Etoposid,0.0016,C06,186,0.994623655914,0.00537634408602,1.0,0.51
Vorinostat,0.008,C07,154,1.0,0.0,0.99,
Olaparib,0.2,C08,180,0.966666666667,0.0333333333333,0.99,0.645
Everolimus,0.0016,C09,169,0.988165680473,0.0118343195266,1.0,0.59
Bexaroten,0.008,C10,150,0.986666666667,0.0133333333333,0.99,0.655
Venetoclax,0.04,C11,165,1.0,0.0,0.99,
Docetaxel,1.0,C12,179,0.921787709497,0.0782122905028,0.89,0.62
PRI-724,0.0016,C13,209,0.985645933014,0.0143540669856,0.99,0.6
Erlotinib,0.0016,C14,189,0.989417989418,0.010582010582,0.99,0.545
Bortezomib,0.2,C15,146,0.0,1.0,,0.96
DMSO,0.0016,C16,177,0.983050847458,0.0169491525424,0.99,0.62
GSK2636771,0.2,C17,188,1.0,0.0,0.99,
Methotrexate,0.0016,C18,174,0.988505747126,0.0114942528736,0.99,0.63
PHENFORMIN,0.04,C19,167,0.976047904192,0.0239520958084,0.99,0.665
5-FU,0.04,C20,185,0.983783783784,0.0162162162162,0.99,0.61
Defactinib,1.0,C21,162,0.993827160494,0.00617283950617,0.97,0.81
Venetoclax,0.0016,C22,199,0.964824120603,0.035175879397,0.99,0.57
GSK2636771,0.008,C23,170,1.0,0.0,0.99,
DMSO,0.04,C24,147,0.972789115646,0.0272108843537,0.99,0.66
Dasatinib,0.0016,D01,170,0.976470588235,0.0235294117647,0.98,0.7
Olaparib,0.0016,D02,176,0.988636363636,0.0113636363636,1.0,0.575
Dacarbazine,0.04,D03,184,0.961956521739,0.0380434782609,0.99,0.66
Erlotinib,0.008,D04,132,0.939393939394,0.0606060606061,0.935,0.585
Cabozantinib maleate,0.0016,D05,171,0.970760233918,0.0292397660819,0.99,0.6
Regorafenib,0.04,D06,193,0.99481865285,0.00518134715026,0.99,0.68
Idelalisib,0.008,D07,190,0.994736842105,0.00526315789474,0.99,0.69
Oxaliplatin mit 5-FU + Gefitinib,0.0016,D08,186,0.983870967742,0.0161290322581,0.99,0.63
Palbociclib,1.0,D09,174,0.959770114943,0.0402298850575,0.97,0.67
DMSO,1.0,D10,210,0.985714285714,0.0142857142857,0.99,0.62
Bleomycin,0.008,D11,155,0.987096774194,0.0129032258065,0.99,0.79
Dabrafenib,0.2,D12,126,0.992063492063,0.00793650793651,0.99,0.76
VX-702,0.2,D13,172,0.988372093023,0.0116279069767,1.0,0.535
MK-1775,0.04,D14,183,0.972677595628,0.0273224043716,0.96,0.71
Regorafenib,0.0016,D15,196,0.989795918367,0.0102040816327,0.99,0.62
Bleomycin,1.0,D16,177,0.915254237288,0.0847457627119,0.93,0.6
Sorafenib,0.0016,D17,159,0.987421383648,0.0125786163522,0.99,0.545
YM155,0.008,D18,157,0.974522292994,0.0254777070064,0.99,0.57
Gefitinib,0.0016,D19,158,0.987341772152,0.0126582278481,0.99,0.65
Sorafenib,0.008,D20,150,0.993333333333,0.00666666666667,0.99,0.81
Oxaliplatin mit 5-FU,0.04,D21,179,0.983240223464,0.0167597765363,0.99,0.54
Erlotinib,0.04,D22,132,0.939393939394,0.0606060606061,0.96,0.71
Afatinib,0.2,D23,139,0.237410071942,0.762589928058,0.59,0.79
Alpelisib,0.0016,D24,166,0.987951807229,0.0120481927711,0.99,0.6
Taselisib,0.008,E01,150,0.96,0.04,0.98,0.6
YM155,0.2,E02,220,0.0181818181818,0.981818181818,0.645,0.915
Irinotecan mit 5-FU + Gefitinib,0.0016,E03,161,0.981366459627,0.0186335403727,0.99,0.54
Oxaliplatin mit 5-FU + Gefitinib,0.2,E04,192,0.96875,0.03125,0.99,0.585
Etoposid,0.04,E05,144,1.0,0.0,0.99,
DMSO,1.0,E06,177,0.983050847458,0.0169491525424,0.99,0.62
Oxaliplatin,0.0016,E07,180,0.983333333333,0.0166666666667,0.99,0.59
Etoposid,1.0,E08,185,0.697297297297,0.302702702703,0.81,0.66
pazopanib,0.04,E09,170,0.988235294118,0.0117647058824,0.99,0.755
Venetoclax,0.2,E10,180,0.977777777778,0.0222222222222,0.99,0.545
Bexaroten,1.0,E11,181,0.994475138122,0.00552486187845,0.99,0.63
Afatinib,1.0,E12,140,0.292857142857,0.707142857143,0.665,0.79
DMSO,0.04,E13,181,0.994475138122,0.00552486187845,0.98,0.57
Birinapant,0.2,E14,159,0.974842767296,0.0251572327044,0.97,0.615
Afatinib,0.04,E15,129,0.906976744186,0.093023255814,0.85,0.635
17AAG,0.0016,E16,145,0.986206896552,0.0137931034483,0.99,0.59
DMSO,0.2,E17,174,0.988505747126,0.0114942528736,0.99,0.6
MK-1775,0.0016,E18,160,0.99375,0.00625,0.99,0.53
Trametinib,0.008,E19,157,0.980891719745,0.0191082802548,0.99,0.58
Irinotecan / SN-38,1.0,E20,196,0.0,1.0,,0.94
Idelalisib,1.0,E21,158,0.987341772152,0.0126582278481,0.99,0.58
Bleomycin,0.2,E22,162,0.950617283951,0.0493827160494,0.93,0.68
Palbociclib,0.008,E23,169,0.98224852071,0.0177514792899,0.99,0.64
VX-702,1.0,E24,186,0.97311827957,0.0268817204301,0.98,0.58
Etoposid,0.008,F01,142,1.0,0.0,0.99,
Dasatinib,1.0,F02,187,0.0374331550802,0.96256684492,0.575,0.84
DMSO,0.2,F03,199,0.969849246231,0.0301507537688,0.99,0.55
Cabozantinib maleate,1.0,F04,145,0.965517241379,0.0344827586207,0.97,0.64
Irinotecan / SN-38,0.008,F05,224,0.0803571428571,0.919642857143,0.61,0.82
