Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Linifanib (ABT-869),nan,A01,265,0.992452830189,0.00754716981132,0.91,0.515
Y-27632 2HCl,nan,A02,261,0.984674329502,0.0153256704981,0.89,0.54
Cediranib (AZD2171),nan,A03,256,0.9921875,0.0078125,0.88,0.545
Avagacestat (BMS-708163),nan,A04,289,0.996539792388,0.00346020761246,0.94,0.55
Motesanib Diphosphate (AMG-706),nan,A05,261,0.984674329502,0.0153256704981,0.87,0.63
TWS119,nan,A06,248,0.991935483871,0.00806451612903,0.89,0.615
Sunitinib Malate,nan,A07,237,0.966244725738,0.0337552742616,0.86,0.53
AZ 960,nan,A08,254,0.996062992126,0.00393700787402,0.92,0.53
SL-327,nan,A09,284,1.0,0.0,0.92,
MK-0752,nan,A10,242,0.995867768595,0.00413223140496,0.88,0.57
SU11274,nan,A11,281,0.992882562278,0.00711743772242,0.9,0.515
CHIR-98014,nan,A12,226,0.938053097345,0.0619469026549,0.69,0.57
Vatalanib (PTK787) 2HCl,nan,A13,262,1.0,0.0,0.93,
WHI-P154,nan,A14,296,0.989864864865,0.0101351351351,0.93,0.55
Foretinib (GSK1363089),nan,A15,238,0.949579831933,0.0504201680672,0.7,0.555
IWR-1-endo,nan,A16,268,1.0,0.0,0.93,
AT9283,nan,A17,176,0.4375,0.5625,0.61,0.69
BIO,nan,A18,263,0.973384030418,0.0266159695817,0.87,0.58
Lenvatinib (E7080),nan,A19,208,0.990384615385,0.00961538461538,0.885,0.64
K02288,nan,A20,227,0.991189427313,0.00881057268722,0.9,0.635
WZ8040,nan,A21,246,1.0,0.0,0.91,
Filgotinib (GLPG0634),nan,A22,221,0.995475113122,0.00452488687783,0.9,0.51
DMSO,nan,A23,264,0.992424242424,0.00757575757576,0.92,0.605
DMSO,nan,A24,215,0.972093023256,0.0279069767442,0.89,0.57
AG-1024,nan,B01,202,1.0,0.0,0.9,
GNF-5,nan,B02,245,0.979591836735,0.0204081632653,0.92,0.53
BX-912,nan,B03,164,0.914634146341,0.0853658536585,0.705,0.58
DMSO,nan,B04,217,0.986175115207,0.0138248847926,0.9,0.53
Aurora A Inhibitor I,nan,B05,162,0.925925925926,0.0740740740741,0.74,0.57
VX-11e,nan,B06,233,0.952789699571,0.0472103004292,0.66,0.53
Pimasertib (AS-703026),nan,B07,219,0.945205479452,0.0547945205479,0.74,0.55
DMSO,nan,B08,216,1.0,0.0,0.91,
Quizartinib (AC220),nan,B09,220,0.995454545455,0.00454545454545,0.85,0.55
LJI308,nan,B10,246,1.0,0.0,0.9,
PHT-427,nan,B11,277,0.981949458484,0.0180505415162,0.885,0.55
DMSO,nan,B12,275,0.996363636364,0.00363636363636,0.89,0.66
BIRB 796 (Doramapimod),nan,B13,232,0.995689655172,0.00431034482759,0.9,0.56
VE-821,nan,B14,228,1.0,0.0,0.92,
AZD8330,nan,B15,238,0.90756302521,0.0924369747899,0.64,0.53
DMSO,nan,B16,234,1.0,0.0,0.9,
GSK461364,nan,B17,200,0.9,0.1,0.65,0.605
BMS-582949,nan,B18,238,1.0,0.0,0.93,
Mubritinib (TAK 165),nan,B19,257,0.875486381323,0.124513618677,0.69,0.58
DMSO,nan,B20,223,1.0,0.0,0.92,
Volasertib (BI 6727),nan,B21,240,0.991666666667,0.00833333333333,0.88,0.55
DMSO,nan,B22,260,1.0,0.0,0.93,
DMSO,nan,B23,271,1.0,0.0,0.94,
DMSO,nan,B24,256,1.0,0.0,0.93,
Axitinib,nan,C01,292,1.0,0.0,0.925,
Enzastaurin (LY317615),nan,C02,239,0.995815899582,0.00418410041841,0.84,0.59
"Dovitinib (TKI-258, CHIR-258)",nan,C03,262,0.958015267176,0.0419847328244,0.83,0.55
Ruxolitinib (INCB018424),nan,C04,303,0.990099009901,0.00990099009901,0.89,0.53
Nilotinib (AMN-107),nan,C05,268,0.996268656716,0.00373134328358,0.92,0.64
Semagacestat (LY450139),nan,C06,266,1.0,0.0,0.92,
"Temsirolimus (CCI-779, NSC 683864)",nan,C07,251,0.99203187251,0.00796812749004,0.87,0.515
DAPT (GSI-IX),nan,C08,260,0.996153846154,0.00384615384615,0.92,0.53
