Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Chrysophanic Acid,nan,A01,245,0.89387755102,0.10612244898,0.68,0.56
Anacardic Acid,nan,A02,231,0.904761904762,0.0952380952381,0.7,0.565
LY2603618,nan,A03,270,0.981481481481,0.0185185185185,0.75,0.53
DMSO,nan,A04,289,0.965397923875,0.0346020761246,0.74,0.555
PF-00562271,nan,A05,309,0.877022653722,0.122977346278,0.67,0.555
SC1,nan,A06,333,0.621621621622,0.378378378378,0.61,0.57
R547,nan,A07,288,0.760416666667,0.239583333333,0.63,0.57
DMSO,nan,A08,240,0.916666666667,0.0833333333333,0.74,0.56
TAK-901,nan,A09,310,0.896774193548,0.103225806452,0.77,0.56
PLX7904,nan,A10,273,0.956043956044,0.043956043956,0.81,0.56
TG101348 (SAR302503),nan,A11,364,0.607142857143,0.392857142857,0.62,0.59
DMSO,nan,A12,284,0.947183098592,0.0528169014085,0.86,0.55
Tivantinib (ARQ 197),nan,A13,393,0.964376590331,0.0356234096692,0.76,0.58
Butein,nan,A14,287,0.975609756098,0.0243902439024,0.82,0.54
MK-2461,nan,A15,257,0.972762645914,0.0272373540856,0.8,0.56
DMSO,nan,A16,294,0.97619047619,0.0238095238095,0.88,0.54
Dabrafenib (GSK2118436),nan,A17,249,0.95983935743,0.0401606425703,0.83,0.605
DMSO,nan,A18,241,0.983402489627,0.0165975103734,0.89,0.525
TPCA-1,nan,A19,401,0.960099750623,0.0399002493766,0.76,0.585
DMSO,nan,A20,268,0.985074626866,0.0149253731343,0.81,0.55
IKK-16 (IKK Inhibitor VII),nan,A21,424,0.11320754717,0.88679245283,0.55,0.63
DMSO,nan,A22,290,0.986206896552,0.0137931034483,0.85,0.585
DMSO,nan,A23,250,0.96,0.04,0.82,0.58
DMSO,nan,A24,242,0.954545454545,0.0454545454545,0.85,0.54
PF-477736,nan,B01,312,0.830128205128,0.169871794872,0.72,0.58
Y-27632 2HCl,nan,B02,185,0.940540540541,0.0594594594595,0.72,0.54
Piceatannol,nan,B03,286,0.765734265734,0.234265734266,0.645,0.6
Avagacestat (BMS-708163),nan,B04,255,0.925490196078,0.0745098039216,0.71,0.56
AP26113,nan,B05,458,0.663755458515,0.336244541485,0.63,0.56
TWS119,nan,B06,288,0.895833333333,0.104166666667,0.76,0.56
PD168393,nan,B07,390,0.835897435897,0.164102564103,0.64,0.58
AZ 960,nan,B08,270,0.962962962963,0.037037037037,0.79,0.58
RN486,nan,B09,282,0.897163120567,0.102836879433,0.77,0.56
MK-0752,nan,B10,294,0.965986394558,0.0340136054422,0.82,0.565
AZD3463,nan,B11,324,0.37962962963,0.62037037037,0.58,0.61
CHIR-98014,nan,B12,556,0.787769784173,0.212230215827,0.66,0.59
SSR128129E,nan,B13,256,0.98046875,0.01953125,0.85,0.55
WHI-P154,nan,B14,245,0.930612244898,0.069387755102,0.76,0.58
GF109203X,nan,B15,356,0.921348314607,0.0786516853933,0.7,0.55
IWR-1-endo,nan,B16,255,0.956862745098,0.043137254902,0.8,0.54
FRAX597,nan,B17,458,0.569868995633,0.430131004367,0.63,0.58
BIO,nan,B18,331,0.963746223565,0.036253776435,0.75,0.59
TG003,nan,B19,271,0.915129151292,0.0848708487085,0.77,0.59
K02288,nan,B20,282,0.904255319149,0.0957446808511,0.76,0.58
KN-62,nan,B21,229,0.938864628821,0.061135371179,0.76,0.53
Filgotinib (GLPG0634),nan,B22,323,0.910216718266,0.0897832817337,0.74,0.58
DMSO,nan,B23,201,0.940298507463,0.0597014925373,0.72,0.58
DMSO,nan,B24,206,0.990291262136,0.00970873786408,0.89,0.58
Phenformin HCl,nan,C01,201,0.905472636816,0.0945273631841,0.65,0.55
Filgotinib (GLPG0634),nan,C02,320,0.84375,0.15625,0.69,0.575
DCC-2036 (Rebastinib),nan,C03,311,0.858520900322,0.141479099678,0.725,0.575
DMSO,nan,C04,271,0.867158671587,0.132841328413,0.74,0.57
Trametinib (GSK1120212),nan,C05,375,0.824,0.176,0.64,0.56
SU6656,nan,C06,271,0.889298892989,0.110701107011,0.72,0.62
WAY-600,nan,C07,267,0.89138576779,0.10861423221,0.67,0.57
DMSO,nan,C08,276,0.960144927536,0.0398550724638,0.77,0.56
AMG-900,nan,C09,357,0.932773109244,0.0672268907563,0.75,0.56
AZD3759,nan,C10,332,0.864457831325,0.135542168675,0.66,0.55
PHA-767491,nan,C11,333,0.735735735736,0.264264264264,0.6,0.56
DMSO,nan,C12,258,0.891472868217,0.108527131783,0.75,0.57
Varlitinib,nan,C13,281,0.978647686833,0.0213523131673,0.84,0.54
GDC-0349,nan,C14,308,0.928571428571,0.0714285714286,0.79,0.59
AZD2014,nan,C15,335,0.958208955224,0.0417910447761,0.74,0.54
DMSO,nan,C16,273,0.985347985348,0.014652014652,0.82,0.565
GDC-0068,nan,C17,266,0.973684210526,0.0263157894737,0.87,0.56
DMSO,nan,C18,263,0.977186311787,0.0228136882129,0.855,0.535
SAR131675,nan,C19,264,0.916666666667,0.0833333333333,0.75,0.59
