Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Linifanib (ABT-869),nan,A01,306,1.0,0.0,0.91,
Y-27632 2HCl,nan,A02,339,0.997050147493,0.00294985250737,0.9,0.51
Cediranib (AZD2171),nan,A03,341,0.982404692082,0.0175953079179,0.84,0.52
Avagacestat (BMS-708163),nan,A04,322,1.0,0.0,0.88,
Motesanib Diphosphate (AMG-706),nan,A05,299,0.996655518395,0.00334448160535,0.87,0.52
TWS119,nan,A06,369,0.991869918699,0.00813008130081,0.855,0.53
Sunitinib Malate,nan,A07,389,1.0,0.0,0.9,
AZ 960,nan,A08,385,0.992207792208,0.00779220779221,0.84,0.57
SL-327,nan,A09,365,0.978082191781,0.0219178082192,0.84,0.6
MK-0752,nan,A10,341,0.994134897361,0.0058651026393,0.84,0.535
SU11274,nan,A11,280,1.0,0.0,0.92,
CHIR-98014,nan,A12,404,0.356435643564,0.643564356436,0.61,0.68
Vatalanib (PTK787) 2HCl,nan,A13,405,0.8,0.2,0.84,0.62
WHI-P154,nan,A14,347,0.99711815562,0.0028818443804,0.87,0.53
Foretinib (GSK1363089),nan,A15,356,0.997191011236,0.00280898876404,0.89,0.77
IWR-1-endo,nan,A16,271,0.9963099631,0.00369003690037,0.86,0.54
AT9283,nan,A17,446,0.0,1.0,,0.905
BIO,nan,A18,294,0.993197278912,0.00680272108844,0.855,0.54
Lenvatinib (E7080),nan,A19,295,0.993220338983,0.00677966101695,0.85,0.54
K02288,nan,A20,421,0.997624703088,0.00237529691211,0.85,0.66
WZ8040,nan,A21,336,0.997023809524,0.00297619047619,0.88,0.51
Filgotinib (GLPG0634),nan,A22,279,0.992831541219,0.00716845878136,0.87,0.625
DMSO,nan,A23,325,1.0,0.0,0.89,
DMSO,nan,A24,281,0.996441281139,0.00355871886121,0.9,0.51
AG-1024,nan,B01,398,1.0,0.0,0.9,
GNF-5,nan,B02,310,1.0,0.0,0.9,
BX-912,nan,B03,279,0.996415770609,0.00358422939068,0.88,0.55
DMSO,nan,B04,338,0.994082840237,0.00591715976331,0.88,0.57
Aurora A Inhibitor I,nan,B05,327,1.0,0.0,0.89,
VX-11e,nan,B06,420,0.988095238095,0.0119047619048,0.83,0.52
Pimasertib (AS-703026),nan,B07,426,0.659624413146,0.340375586854,0.65,0.61
DMSO,nan,B08,353,0.988668555241,0.0113314447592,0.87,0.565
