Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Taselisib,1.0,A01,227,0.863436123348,0.136563876652,0.845,0.66
Defactinib,0.0016,A02,175,0.954285714286,0.0457142857143,0.97,0.64
YM155,0.04,A03,164,0.969512195122,0.030487804878,0.99,0.61
Irinotecan mit 5-FU + Gefitinib,0.008,A04,140,0.921428571429,0.0785714285714,0.97,0.76
Volasertib,0.04,A05,173,0.589595375723,0.410404624277,0.845,0.74
Gemcitabine,0.04,A06,161,0.888198757764,0.111801242236,0.96,0.66
Bexaroten,0.04,A07,138,0.949275362319,0.0507246376812,0.98,0.62
Dasatinib,0.008,A08,256,0.9609375,0.0390625,0.92,0.6
Staurosporine_500nM,0.04,A09,151,0.602649006623,0.397350993377,0.73,0.725
Palbociclib,0.0016,A10,173,0.971098265896,0.028901734104,0.98,0.61
Vinblastin,0.0016,A11,160,0.925,0.075,0.975,0.64
Vinblastin,0.2,A12,244,0.741803278689,0.258196721311,0.77,0.65
Irinotecan mit 5-FU,0.0016,A13,153,0.908496732026,0.0915032679739,0.96,0.64
YM155,1.0,A14,160,0.75,0.25,0.795,0.615
Irinotecan / SN-38,0.2,A15,370,0.00540540540541,0.994594594595,0.64,0.94
Dabrafenib with Trametinib,0.04,A16,325,0.618461538462,0.381538461538,0.775,0.67
DMSO,0.008,A17,172,0.96511627907,0.0348837209302,0.99,0.64
AZD 4547,0.2,A18,162,0.932098765432,0.0679012345679,0.97,0.67
Afatinib,0.008,A19,216,0.467592592593,0.532407407407,0.81,0.78
ALISERTIB,0.008,A20,154,0.922077922078,0.0779220779221,0.985,0.59
lapatinib,0.04,A21,190,0.973684210526,0.0263157894737,0.97,0.63
ruxolitinib,0.04,A22,153,0.967320261438,0.0326797385621,0.97,0.59
Cabozantinib maleate,0.04,A23,177,0.971751412429,0.0282485875706,0.98,0.59
Panobinostat,0.008,A24,193,0.953367875648,0.0466321243523,0.975,0.58
Idelalisib,0.2,B01,145,0.910344827586,0.0896551724138,0.98,0.66
Crizotinib,1.0,B02,208,0.980769230769,0.0192307692308,0.97,0.645
DMSO,0.008,B03,185,0.902702702703,0.0972972972973,0.97,0.655
sonidegib,0.2,B04,131,0.954198473282,0.0458015267176,0.98,0.615
Irinotecan / SN-38,0.04,B05,692,0.0231213872832,0.976878612717,0.625,0.96
Vorinostat,0.0016,B06,165,0.915151515152,0.0848484848485,0.95,0.62
Trifluoridin/Tipiracil,1.0,B07,177,0.909604519774,0.090395480226,0.9,0.62
DMSO,0.2,B08,186,0.951612903226,0.0483870967742,0.97,0.63
sonidegib,0.0016,B09,189,0.846560846561,0.153439153439,0.91,0.61
AZD 5363,0.008,B10,179,0.949720670391,0.0502793296089,0.95,0.58
LGK974,0.0016,B11,180,0.911111111111,0.0888888888889,0.96,0.57
5-FU,0.008,B12,158,0.898734177215,0.101265822785,0.95,0.685
Everolimus,0.2,B13,203,0.931034482759,0.0689655172414,0.96,0.68
AZD 4547,0.0016,B14,179,0.916201117318,0.0837988826816,0.97,0.63
Oxaliplatin mit 5-FU + Gefitinib,0.04,B15,141,0.929078014184,0.0709219858156,0.96,0.58
