Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Taselisib,1.0,A01,320,0.540625,0.459375,0.7,0.66
Defactinib,0.0016,A02,416,0.875,0.125,0.82,0.65
YM155,0.04,A03,478,0.780334728033,0.219665271967,0.725,0.62
Irinotecan mit 5-FU + Gefitinib,0.008,A04,702,0.710826210826,0.289173789174,0.64,0.62
Volasertib,0.04,A05,490,0.357142857143,0.642857142857,0.6,0.68
Gemcitabine,0.04,A06,653,0.4134762634,0.5865237366,0.63,0.66
Bexaroten,0.04,A07,392,0.94387755102,0.0561224489796,0.93,0.595
Dasatinib,0.008,A08,454,0.907488986784,0.0925110132159,0.76,0.62
Staurosporine_500nM,0.04,A09,326,0.276073619632,0.723926380368,0.58,0.715
Palbociclib,0.0016,A10,442,0.886877828054,0.113122171946,0.89,0.62
Vinblastin,0.0016,A11,465,0.890322580645,0.109677419355,0.84,0.61
Vinblastin,0.2,A12,545,0.302752293578,0.697247706422,0.58,0.68
Irinotecan mit 5-FU,0.0016,A13,557,0.883303411131,0.116696588869,0.74,0.58
YM155,1.0,A14,340,0.0852941176471,0.914705882353,0.535,0.73
Irinotecan / SN-38,0.2,A15,320,0.028125,0.971875,0.58,0.81
Dabrafenib with Trametinib,0.04,A16,375,0.725333333333,0.274666666667,0.74,0.64
DMSO,0.008,A17,469,0.955223880597,0.044776119403,0.865,0.61
AZD 4547,0.2,A18,428,0.918224299065,0.0817757009346,0.845,0.61
Afatinib,0.008,A19,643,0.527216174184,0.472783825816,0.61,0.65
ALISERTIB,0.008,A20,601,0.628951747088,0.371048252912,0.64,0.61
lapatinib,0.04,A21,444,0.916666666667,0.0833333333333,0.82,0.59
ruxolitinib,0.04,A22,409,0.938875305623,0.0611246943765,0.895,0.58
Cabozantinib maleate,0.04,A23,468,0.905982905983,0.0940170940171,0.84,0.62
Panobinostat,0.008,A24,485,0.855670103093,0.144329896907,0.75,0.6
Idelalisib,0.2,B01,451,0.80044345898,0.19955654102,0.81,0.625
Crizotinib,1.0,B02,356,0.168539325843,0.831460674157,0.59,0.75
DMSO,0.008,B03,533,0.893058161351,0.106941838649,0.78,0.63
