Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Chrysophanic Acid,nan,A01,225,0.986666666667,0.0133333333333,0.84,0.54
Anacardic Acid,nan,A02,219,0.972602739726,0.027397260274,0.82,0.56
LY2603618,nan,A03,194,0.974226804124,0.0257731958763,0.81,0.57
DMSO,nan,A04,224,0.982142857143,0.0178571428571,0.82,0.595
PF-00562271,nan,A05,162,0.703703703704,0.296296296296,0.77,0.68
SC1,nan,A06,147,0.108843537415,0.891156462585,0.585,0.79
R547,nan,A07,106,0.216981132075,0.783018867925,0.65,0.78
DMSO,nan,A08,214,0.953271028037,0.0467289719626,0.79,0.595
TAK-901,nan,A09,229,0.877729257642,0.122270742358,0.78,0.62
PLX7904,nan,A10,217,0.976958525346,0.0230414746544,0.8,0.62
TG101348 (SAR302503),nan,A11,74,0.0135135135135,0.986486486486,0.51,0.91
DMSO,nan,A12,185,0.962162162162,0.0378378378378,0.82,0.62
Tivantinib (ARQ 197),nan,A13,187,0.737967914439,0.262032085561,0.74,0.64
Butein,nan,A14,246,0.967479674797,0.0325203252033,0.82,0.575
MK-2461,nan,A15,211,0.990521327014,0.00947867298578,0.84,0.525
DMSO,nan,A16,214,1.0,0.0,0.84,
Dabrafenib (GSK2118436),nan,A17,217,0.94930875576,0.0506912442396,0.81,0.62
DMSO,nan,A18,230,0.969565217391,0.0304347826087,0.83,0.6
TPCA-1,nan,A19,199,0.929648241206,0.070351758794,0.79,0.555
DMSO,nan,A20,215,0.995348837209,0.0046511627907,0.84,0.58
IKK-16 (IKK Inhibitor VII),nan,A21,187,0.786096256684,0.213903743316,0.74,0.64
DMSO,nan,A22,190,0.963157894737,0.0368421052632,0.82,0.54
DMSO,nan,A23,208,0.990384615385,0.00961538461538,0.82,0.52
DMSO,nan,A24,226,0.955752212389,0.0442477876106,0.82,0.595
PF-477736,nan,B01,202,0.90099009901,0.0990099009901,0.79,0.58
Y-27632 2HCl,nan,B02,210,0.985714285714,0.0142857142857,0.84,0.76
Piceatannol,nan,B03,212,0.981132075472,0.0188679245283,0.82,0.545
Avagacestat (BMS-708163),nan,B04,246,0.975609756098,0.0243902439024,0.82,0.57
AP26113,nan,B05,112,0.0714285714286,0.928571428571,0.66,0.825
TWS119,nan,B06,222,0.959459459459,0.0405405405405,0.81,0.61
PD168393,nan,B07,200,0.95,0.05,0.8,0.58
AZ 960,nan,B08,193,0.860103626943,0.139896373057,0.78,0.62
RN486,nan,B09,208,0.985576923077,0.0144230769231,0.82,0.65
MK-0752,nan,B10,229,0.991266375546,0.00873362445415,0.83,0.64
AZD3463,nan,B11,116,0.00862068965517,0.991379310345,0.64,0.95
CHIR-98014,nan,B12,201,0.388059701493,0.611940298507,0.645,0.69
SSR128129E,nan,B13,229,0.973799126638,0.0262008733624,0.82,0.56
WHI-P154,nan,B14,203,0.940886699507,0.0591133004926,0.82,0.57
GF109203X,nan,B15,209,0.77990430622,0.22009569378,0.72,0.6
IWR-1-endo,nan,B16,214,0.948598130841,0.0514018691589,0.82,0.56
FRAX597,nan,B17,181,0.933701657459,0.0662983425414,0.79,0.645
BIO,nan,B18,243,0.934156378601,0.0658436213992,0.8,0.59
TG003,nan,B19,240,0.995833333333,0.00416666666667,0.84,0.59
K02288,nan,B20,233,0.991416309013,0.00858369098712,0.84,0.525
