Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Chrysophanic Acid,nan,A01,259,0.972972972973,0.027027027027,0.8,0.55
Anacardic Acid,nan,A02,253,0.97233201581,0.0276679841897,0.83,0.55
LY2603618,nan,A03,209,0.837320574163,0.162679425837,0.75,0.6
DMSO,nan,A04,242,0.97520661157,0.0247933884298,0.79,0.595
PF-00562271,nan,A05,104,0.682692307692,0.317307692308,0.64,0.57
SC1,nan,A06,158,0.639240506329,0.360759493671,0.66,0.63
R547,nan,A07,184,0.173913043478,0.826086956522,0.58,0.715
DMSO,nan,A08,238,0.983193277311,0.0168067226891,0.8,0.55
TAK-901,nan,A09,250,0.836,0.164,0.72,0.59
PLX7904,nan,A10,237,0.966244725738,0.0337552742616,0.79,0.58
TG101348 (SAR302503),nan,A11,133,0.669172932331,0.330827067669,0.66,0.6
DMSO,nan,A12,260,0.988461538462,0.0115384615385,0.81,0.62
Tivantinib (ARQ 197),nan,A13,162,0.765432098765,0.234567901235,0.645,0.585
Butein,nan,A14,250,0.992,0.008,0.8,0.515
MK-2461,nan,A15,230,0.952173913043,0.0478260869565,0.78,0.53
DMSO,nan,A16,261,0.980842911877,0.0191570881226,0.82,0.53
Dabrafenib (GSK2118436),nan,A17,232,0.974137931034,0.0258620689655,0.78,0.55
DMSO,nan,A18,268,0.970149253731,0.0298507462687,0.8,0.555
TPCA-1,nan,A19,197,0.969543147208,0.0304568527919,0.78,0.585
DMSO,nan,A20,262,0.984732824427,0.0152671755725,0.81,0.55
IKK-16 (IKK Inhibitor VII),nan,A21,146,0.280821917808,0.719178082192,0.55,0.63
DMSO,nan,A22,246,0.979674796748,0.020325203252,0.77,0.61
DMSO,nan,A23,208,0.985576923077,0.0144230769231,0.79,0.56
DMSO,nan,A24,239,0.949790794979,0.0502092050209,0.785,0.585
PF-477736,nan,B01,184,0.945652173913,0.054347826087,0.78,0.55
Y-27632 2HCl,nan,B02,257,0.972762645914,0.0272373540856,0.82,0.58
Piceatannol,nan,B03,248,0.975806451613,0.0241935483871,0.82,0.535
Avagacestat (BMS-708163),nan,B04,237,0.987341772152,0.0126582278481,0.83,0.54
AP26113,nan,B05,161,0.67701863354,0.32298136646,0.665,0.6
TWS119,nan,B06,242,0.97520661157,0.0247933884298,0.82,0.52
PD168393,nan,B07,241,0.97510373444,0.0248962655602,0.79,0.525
AZ 960,nan,B08,246,0.959349593496,0.0406504065041,0.76,0.595
RN486,nan,B09,253,0.98023715415,0.0197628458498,0.79,0.57
MK-0752,nan,B10,247,0.983805668016,0.0161943319838,0.79,0.545
AZD3463,nan,B11,164,0.451219512195,0.548780487805,0.665,0.61
CHIR-98014,nan,B12,192,0.854166666667,0.145833333333,0.72,0.565
SSR128129E,nan,B13,230,0.978260869565,0.0217391304348,0.79,0.55
WHI-P154,nan,B14,259,0.988416988417,0.011583011583,0.81,0.59
GF109203X,nan,B15,225,0.951111111111,0.0488888888889,0.77,0.56
IWR-1-endo,nan,B16,251,0.98406374502,0.0159362549801,0.81,0.58
FRAX597,nan,B17,209,0.688995215311,0.311004784689,0.64,0.59
BIO,nan,B18,271,0.948339483395,0.0516605166052,0.77,0.54
TG003,nan,B19,238,0.974789915966,0.0252100840336,0.8,0.525
K02288,nan,B20,252,0.980158730159,0.0198412698413,0.8,0.55
KN-62,nan,B21,244,0.963114754098,0.0368852459016,0.78,0.54
Filgotinib (GLPG0634),nan,B22,258,0.976744186047,0.0232558139535,0.78,0.52
DMSO,nan,B23,259,0.984555984556,0.015444015444,0.8,0.58
DMSO,nan,B24,262,0.958015267176,0.0419847328244,0.8,0.53
Phenformin HCl,nan,C01,242,0.962809917355,0.0371900826446,0.75,0.55
Filgotinib (GLPG0634),nan,C02,260,0.961538461538,0.0384615384615,0.81,0.535
DCC-2036 (Rebastinib),nan,C03,259,0.918918918919,0.0810810810811,0.77,0.57
DMSO,nan,C04,265,0.97358490566,0.0264150943396,0.81,0.53
Trametinib (GSK1120212),nan,C05,172,0.924418604651,0.0755813953488,0.72,0.59
SU6656,nan,C06,244,0.959016393443,0.0409836065574,0.74,0.565
WAY-600,nan,C07,237,0.911392405063,0.0886075949367,0.77,0.54
DMSO,nan,C08,253,0.98418972332,0.0158102766798,0.77,0.56
AMG-900,nan,C09,225,0.915555555556,0.0844444444444,0.735,0.57
AZD3759,nan,C10,247,0.971659919028,0.0283400809717,0.795,0.55
PHA-767491,nan,C11,169,0.207100591716,0.792899408284,0.59,0.7
DMSO,nan,C12,262,0.984732824427,0.0152671755725,0.81,0.52
Varlitinib,nan,C13,274,0.978102189781,0.021897810219,0.81,0.55
GDC-0349,nan,C14,240,0.954166666667,0.0458333333333,0.79,0.55
AZD2014,nan,C15,222,0.918918918919,0.0810810810811,0.73,0.54
DMSO,nan,C16,255,0.992156862745,0.0078431372549,0.82,0.58
GDC-0068,nan,C17,276,0.974637681159,0.0253623188406,0.78,0.6
DMSO,nan,C18,242,0.971074380165,0.0289256198347,0.78,0.52
SAR131675,nan,C19,269,0.973977695167,0.0260223048327,0.8,0.61
DMSO,nan,C20,232,0.98275862069,0.0172413793103,0.8,0.55
