Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Avagacestat (BMS-708163),nan,A04,353,0.963172804533,0.0368271954674,0.855,0.55
Motesanib Diphosphate (AMG-706),nan,A05,369,0.972899728997,0.0271002710027,0.88,0.595
AZ 960,nan,A08,419,0.828162291169,0.171837708831,0.79,0.62
SL-327,nan,A09,363,0.969696969697,0.030303030303,0.86,0.53
SU11274,nan,A11,372,0.983870967742,0.0161290322581,0.87,0.575
Vatalanib (PTK787) 2HCl,nan,A13,394,0.98730964467,0.0126903553299,0.87,0.62
WHI-P154,nan,A14,378,0.978835978836,0.021164021164,0.88,0.565
IWR-1-endo,nan,A16,403,0.987593052109,0.0124069478908,0.87,0.53
AT9283,nan,A17,373,0.00804289544236,0.991957104558,0.56,0.93
Lenvatinib (E7080),nan,A19,306,0.944444444444,0.0555555555556,0.86,0.61
K02288,nan,A20,471,0.983014861996,0.0169851380042,0.87,0.55
AG-1024,nan,B01,326,0.938650306748,0.0613496932515,0.79,0.565
GNF-5,nan,B02,387,0.961240310078,0.0387596899225,0.85,0.56
BX-912,nan,B03,480,0.635416666667,0.364583333333,0.68,0.6
VX-11e,nan,B06,340,0.858823529412,0.141176470588,0.75,0.61
DMSO,nan,B08,442,0.981900452489,0.0180995475113,0.85,0.595
Quizartinib (AC220),nan,B09,447,0.653243847875,0.346756152125,0.71,0.63
LJI308,nan,B10,383,0.984334203655,0.0156657963446,0.88,0.595
PHT-427,nan,B11,346,0.971098265896,0.028901734104,0.83,0.54
DMSO,nan,B12,393,0.979643765903,0.0203562340967,0.88,0.61
BIRB 796 (Doramapimod),nan,B13,379,0.98944591029,0.0105540897098,0.91,0.59
AZD8330,nan,B15,346,0.537572254335,0.462427745665,0.64,0.63
DMSO,nan,B16,477,0.993710691824,0.0062893081761,0.89,0.53
GSK461364,nan,B17,373,0.174262734584,0.825737265416,0.66,0.82
