Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Linifanib (ABT-869),nan,A01,104,0.971153846154,0.0288461538462,0.925,0.59
Y-27632 2HCl,nan,A02,147,0.979591836735,0.0204081632653,0.875,0.54
Cediranib (AZD2171),nan,A03,167,0.994011976048,0.0059880239521,0.89,0.64
Avagacestat (BMS-708163),nan,A04,130,0.976923076923,0.0230769230769,0.9,0.75
Motesanib Diphosphate (AMG-706),nan,A05,104,0.990384615385,0.00961538461538,0.91,0.59
TWS119,nan,A06,163,0.963190184049,0.0368098159509,0.87,0.58
Sunitinib Malate,nan,A07,126,0.944444444444,0.0555555555556,0.86,0.59
AZ 960,nan,A08,167,0.880239520958,0.119760479042,0.83,0.595
SL-327,nan,A09,156,0.891025641026,0.108974358974,0.86,0.67
MK-0752,nan,A10,140,0.971428571429,0.0285714285714,0.91,0.67
SU11274,nan,A11,122,0.860655737705,0.139344262295,0.88,0.65
CHIR-98014,nan,A12,158,0.683544303797,0.316455696203,0.77,0.72
Vatalanib (PTK787) 2HCl,nan,A13,105,0.92380952381,0.0761904761905,0.83,0.64
WHI-P154,nan,A14,126,0.968253968254,0.031746031746,0.865,0.585
Foretinib (GSK1363089),nan,A15,127,0.874015748031,0.125984251969,0.84,0.61
IWR-1-endo,nan,A16,109,0.981651376147,0.0183486238532,0.93,0.545
AT9283,nan,A17,182,0.120879120879,0.879120879121,0.605,0.83
BIO,nan,A18,133,0.984962406015,0.015037593985,0.93,0.575
Lenvatinib (E7080),nan,A19,150,0.98,0.02,0.89,0.59
K02288,nan,A20,121,0.661157024793,0.338842975207,0.86,0.76
WZ8040,nan,A21,154,0.980519480519,0.0194805194805,0.91,0.54
Filgotinib (GLPG0634),nan,A22,138,1.0,0.0,0.92,
DMSO,nan,A23,139,0.992805755396,0.00719424460432,0.92,0.75
DMSO,nan,A24,118,1.0,0.0,0.94,
AG-1024,nan,B01,158,0.987341772152,0.0126582278481,0.88,0.61
GNF-5,nan,B02,105,0.961904761905,0.0380952380952,0.89,0.625
BX-912,nan,B03,97,0.989690721649,0.0103092783505,0.87,0.53
DMSO,nan,B04,129,1.0,0.0,0.9,
Aurora A Inhibitor I,nan,B05,104,0.961538461538,0.0384615384615,0.88,0.63
VX-11e,nan,B06,152,0.901315789474,0.0986842105263,0.78,0.59
Pimasertib (AS-703026),nan,B07,228,0.517543859649,0.482456140351,0.73,0.65
DMSO,nan,B08,137,0.992700729927,0.00729927007299,0.88,0.69
Quizartinib (AC220),nan,B09,98,0.897959183673,0.102040816327,0.85,0.695
LJI308,nan,B10,131,0.992366412214,0.00763358778626,0.89,0.58
PHT-427,nan,B11,140,0.985714285714,0.0142857142857,0.915,0.59
DMSO,nan,B12,130,1.0,0.0,0.9,
BIRB 796 (Doramapimod),nan,B13,132,0.954545454545,0.0454545454545,0.88,0.6
VE-821,nan,B14,133,0.992481203008,0.00751879699248,0.92,0.6
AZD8330,nan,B15,207,0.24154589372,0.75845410628,0.6,0.75
DMSO,nan,B16,139,0.964028776978,0.0359712230216,0.895,0.73
GSK461364,nan,B17,62,0.935483870968,0.0645161290323,0.86,0.635
BMS-582949,nan,B18,120,1.0,0.0,0.94,
Mubritinib (TAK 165),nan,B19,171,0.239766081871,0.760233918129,0.69,0.79
DMSO,nan,B20,135,0.992592592593,0.00740740740741,0.935,0.63
Volasertib (BI 6727),nan,B21,116,0.991379310345,0.00862068965517,0.93,0.73
DMSO,nan,B22,125,0.976,0.024,0.89,0.58
DMSO,nan,B23,123,0.975609756098,0.0243902439024,0.905,0.6
DMSO,nan,B24,123,0.991869918699,0.00813008130081,0.935,0.56
Axitinib,nan,C01,128,0.984375,0.015625,0.87,0.675
Enzastaurin (LY317615),nan,C02,194,0.30412371134,0.69587628866,0.62,0.68
"Dovitinib (TKI-258, CHIR-258)",nan,C03,121,0.495867768595,0.504132231405,0.715,0.68
Ruxolitinib (INCB018424),nan,C04,129,0.968992248062,0.031007751938,0.87,0.685
Nilotinib (AMN-107),nan,C05,120,0.95,0.05,0.89,0.64
Semagacestat (LY450139),nan,C06,134,0.955223880597,0.044776119403,0.88,0.6
"Temsirolimus (CCI-779, NSC 683864)",nan,C07,167,0.604790419162,0.395209580838,0.695,0.67
DAPT (GSI-IX),nan,C08,143,0.958041958042,0.041958041958,0.9,0.685
Crizotinib (PF-02341066),nan,C09,156,0.724358974359,0.275641025641,0.79,0.65
ICG-001,nan,C10,153,0.496732026144,0.503267973856,0.84,0.7
Brivanib (BMS-540215),nan,C11,139,0.964028776978,0.0359712230216,0.89,0.58
GW788388,nan,C12,147,0.918367346939,0.0816326530612,0.88,0.575
U0126-EtOH,nan,C13,156,0.698717948718,0.301282051282,0.73,0.6
S-Ruxolitinib (INCB018424),nan,C14,121,0.801652892562,0.198347107438,0.78,0.625
GSK690693,nan,C15,161,0.614906832298,0.385093167702,0.72,0.66
SANT-1,nan,C16,129,0.953488372093,0.046511627907,0.87,0.585
Brivanib Alaninate (BMS-582664),nan,C17,108,1.0,0.0,0.93,
Ro 31-8220 Mesylate,nan,C18,182,0.00549450549451,0.994505494505,0.6,0.87
CP-724714,nan,C19,136,0.941176470588,0.0588235294118,0.88,0.55
AR-A014418,nan,C20,148,0.972972972973,0.027027027027,0.86,0.57
ENMD-2076,nan,C21,230,0.539130434783,0.460869565217,0.72,0.725
STA-21,nan,C22,124,0.975806451613,0.0241935483871,0.92,0.62
DMSO,nan,C23,135,0.985185185185,0.0148148148148,0.91,0.585
DMSO,nan,C24,121,0.97520661157,0.0247933884298,0.915,0.56
Amuvatinib (MP-470),nan,D01,130,0.969230769231,0.0307692307692,0.87,0.585
GNE-7915,nan,D02,123,0.821138211382,0.178861788618,0.88,0.6
Genistein,nan,D03,140,0.992857142857,0.00714285714286,0.91,0.79
DMSO,nan,D04,122,0.950819672131,0.0491803278689,0.88,0.595
PHA-680632,nan,D05,127,0.976377952756,0.0236220472441,0.85,0.58
FIIN-2,nan,D06,155,0.974193548387,0.0258064516129,0.9,0.62
HMN-214,nan,D07,133,0.87969924812,0.12030075188,0.82,0.625
DMSO,nan,D08,127,0.937007874016,0.0629921259843,0.86,0.63
Hesperadin,nan,D09,146,0.719178082192,0.280821917808,0.78,0.63
ONO-4059,nan,D10,150,0.733333333333,0.266666666667,0.79,0.59
KRN 633,nan,D11,122,0.991803278689,0.00819672131148,0.92,0.81
DMSO,nan,D12,146,0.945205479452,0.0547945205479,0.84,0.53
Tie2 kinase inhibitor,nan,D13,127,0.850393700787,0.149606299213,0.88,0.72
AG-18,nan,D14,126,0.992063492063,0.00793650793651,0.91,0.76
KW-2449,nan,D15,116,0.922413793103,0.0775862068966,0.81,0.61
DMSO,nan,D16,125,0.944,0.056,0.88,0.62
R406,nan,D17,134,0.865671641791,0.134328358209,0.86,0.605
AMG 337,nan,D18,131,0.93893129771,0.0610687022901,0.86,0.6
PP242,nan,D19,220,0.0272727272727,0.972727272727,0.525,0.82
DMSO,nan,D20,131,0.801526717557,0.198473282443,0.77,0.605
Palomid 529 (P529),nan,D21,130,0.976923076923,0.0230769230769,0.91,0.69
DMSO,nan,D22,123,0.959349593496,0.0406504065041,0.86,0.66
DMSO,nan,D23,138,0.992753623188,0.00724637681159,0.9,0.56
DMSO,nan,D24,133,0.977443609023,0.0225563909774,0.92,0.62
Saracatinib (AZD0530),nan,E01,220,0.122727272727,0.877272727273,0.63,0.79
SB431542,nan,E02,111,0.963963963964,0.036036036036,0.88,0.6
PD184352 (CI-1040),nan,E03,159,0.77358490566,0.22641509434,0.725,0.63
Thiazovivin,nan,E04,162,0.623456790123,0.376543209877,0.8,0.72
NVP-AEW541,nan,E05,119,0.932773109244,0.0672268907563,0.87,0.67
Theophylline,nan,E06,137,0.729927007299,0.270072992701,0.88,0.76
"VX-680 (Tozasertib, MK-0457)",nan,E07,168,0.452380952381,0.547619047619,0.83,0.7
