Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Chrysophanic Acid,nan,A01,529,0.916824196597,0.0831758034026,0.8,0.55
Anacardic Acid,nan,A02,644,0.909937888199,0.0900621118012,0.82,0.55
LY2603618,nan,A03,853,0.58733880422,0.41266119578,0.6,0.565
DMSO,nan,A04,627,0.937799043062,0.0622009569378,0.85,0.54
PF-00562271,nan,A05,853,0.32590855803,0.67409144197,0.57,0.62
SC1,nan,A06,561,0.0267379679144,0.973262032086,0.53,0.69
R547,nan,A07,830,0.0168674698795,0.98313253012,0.55,0.715
DMSO,nan,A08,589,0.923599320883,0.0764006791171,0.83,0.56
TAK-901,nan,A09,702,0.868945868946,0.131054131054,0.77,0.55
PLX7904,nan,A10,630,0.94126984127,0.0587301587302,0.83,0.55
TG101348 (SAR302503),nan,A11,644,0.807453416149,0.192546583851,0.73,0.58
DMSO,nan,A12,662,0.88670694864,0.11329305136,0.83,0.56
Tivantinib (ARQ 197),nan,A13,777,0.754182754183,0.245817245817,0.69,0.57
Butein,nan,A14,632,0.928797468354,0.0712025316456,0.84,0.54
MK-2461,nan,A15,599,0.958263772955,0.0417362270451,0.86,0.55
DMSO,nan,A16,616,0.941558441558,0.0584415584416,0.84,0.55
Dabrafenib (GSK2118436),nan,A17,831,0.909747292419,0.0902527075812,0.75,0.55
DMSO,nan,A18,627,0.945773524721,0.0542264752791,0.83,0.54
TPCA-1,nan,A19,640,0.8890625,0.1109375,0.81,0.55
DMSO,nan,A20,611,0.857610474632,0.142389525368,0.81,0.56
IKK-16 (IKK Inhibitor VII),nan,A21,626,0.939297124601,0.0607028753994,0.795,0.56
DMSO,nan,A22,602,0.950166112957,0.0498338870432,0.84,0.55
DMSO,nan,A23,608,0.944078947368,0.0559210526316,0.84,0.55
DMSO,nan,A24,491,0.973523421589,0.0264765784114,0.88,0.54
PF-477736,nan,B01,1186,0.139966273187,0.860033726813,0.56,0.66
Y-27632 2HCl,nan,B02,659,0.874051593323,0.125948406677,0.79,0.55
Piceatannol,nan,B03,667,0.887556221889,0.112443778111,0.8,0.56
Avagacestat (BMS-708163),nan,B04,727,0.883081155433,0.116918844567,0.78,0.54
AP26113,nan,B05,770,0.124675324675,0.875324675325,0.555,0.67
TWS119,nan,B06,715,0.966433566434,0.0335664335664,0.82,0.54
PD168393,nan,B07,686,0.963556851312,0.036443148688,0.83,0.55
AZ 960,nan,B08,741,0.937921727395,0.0620782726046,0.77,0.54
RN486,nan,B09,679,0.913107511046,0.0868924889543,0.79,0.55
MK-0752,nan,B10,683,0.878477306003,0.121522693997,0.78,0.57
AZD3463,nan,B11,624,0.482371794872,0.517628205128,0.67,0.6
