Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Linifanib (ABT-869),nan,A01,254,0.917322834646,0.0826771653543,0.84,0.63
Y-27632 2HCl,nan,A02,237,0.949367088608,0.0506329113924,0.78,0.64
Cediranib (AZD2171),nan,A03,227,0.788546255507,0.211453744493,0.74,0.61
Avagacestat (BMS-708163),nan,A04,252,0.936507936508,0.0634920634921,0.83,0.575
Motesanib Diphosphate (AMG-706),nan,A05,193,0.99481865285,0.00518134715026,0.89,0.62
TWS119,nan,A06,249,0.991967871486,0.00803212851406,0.88,0.73
Sunitinib Malate,nan,A07,271,0.915129151292,0.0848708487085,0.81,0.62
AZ 960,nan,A08,228,0.973684210526,0.0263157894737,0.85,0.54
SL-327,nan,A09,236,0.847457627119,0.152542372881,0.82,0.665
MK-0752,nan,A10,234,0.888888888889,0.111111111111,0.82,0.57
SU11274,nan,A11,243,0.995884773663,0.00411522633745,0.87,0.53
CHIR-98014,nan,A12,294,0.380952380952,0.619047619048,0.59,0.67
Vatalanib (PTK787) 2HCl,nan,A13,215,0.995348837209,0.0046511627907,0.89,0.68
WHI-P154,nan,A14,228,0.978070175439,0.0219298245614,0.85,0.59
Foretinib (GSK1363089),nan,A15,331,0.519637462236,0.480362537764,0.66,0.67
IWR-1-endo,nan,A16,210,0.966666666667,0.0333333333333,0.86,0.62
AT9283,nan,A17,347,0.0230547550432,0.976945244957,0.56,0.81
BIO,nan,A18,231,0.974025974026,0.025974025974,0.86,0.54
Lenvatinib (E7080),nan,A19,199,1.0,0.0,0.92,
K02288,nan,A20,214,0.953271028037,0.0467289719626,0.85,0.6
WZ8040,nan,A21,204,0.916666666667,0.0833333333333,0.83,0.56
Filgotinib (GLPG0634),nan,A22,223,0.986547085202,0.0134529147982,0.86,0.55
DMSO,nan,A23,216,0.99537037037,0.00462962962963,0.92,0.63
DMSO,nan,A24,229,0.986899563319,0.0131004366812,0.91,0.52
AG-1024,nan,B01,234,0.696581196581,0.303418803419,0.67,0.58
GNF-5,nan,B02,172,0.959302325581,0.0406976744186,0.83,0.55
BX-912,nan,B03,258,0.306201550388,0.693798449612,0.73,0.71
DMSO,nan,B04,215,1.0,0.0,0.88,
Aurora A Inhibitor I,nan,B05,257,0.844357976654,0.155642023346,0.78,0.61
VX-11e,nan,B06,192,0.958333333333,0.0416666666667,0.81,0.58
Pimasertib (AS-703026),nan,B07,227,0.5859030837,0.4140969163,0.65,0.62
DMSO,nan,B08,215,0.976744186047,0.0232558139535,0.88,0.53
Quizartinib (AC220),nan,B09,197,0.659898477157,0.340101522843,0.76,0.74
LJI308,nan,B10,172,0.982558139535,0.0174418604651,0.82,0.59
PHT-427,nan,B11,211,0.919431279621,0.0805687203791,0.86,0.61
DMSO,nan,B12,203,0.852216748768,0.147783251232,0.795,0.665
BIRB 796 (Doramapimod),nan,B13,221,0.995475113122,0.00452488687783,0.86,0.53
VE-821,nan,B14,208,0.951923076923,0.0480769230769,0.8,0.555
AZD8330,nan,B15,263,0.680608365019,0.319391634981,0.69,0.63
DMSO,nan,B16,206,0.97572815534,0.0242718446602,0.89,0.69
GSK461364,nan,B17,221,0.14479638009,0.85520361991,0.66,0.73
BMS-582949,nan,B18,178,0.943820224719,0.0561797752809,0.89,0.57
Mubritinib (TAK 165),nan,B19,292,0.924657534247,0.0753424657534,0.82,0.575
DMSO,nan,B20,218,0.995412844037,0.0045871559633,0.9,0.55
Volasertib (BI 6727),nan,B21,257,0.984435797665,0.0155642023346,0.87,0.555
