Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Chrysophanic Acid,nan,A01,493,0.993914807302,0.00608519269777,0.97,0.51
Anacardic Acid,nan,A02,537,0.985102420857,0.0148975791434,0.97,0.6
LY2603618,nan,A03,489,0.969325153374,0.0306748466258,0.95,0.55
DMSO,nan,A04,537,0.985102420857,0.0148975791434,0.95,0.565
PF-00562271,nan,A05,383,0.720626631854,0.279373368146,0.71,0.61
SC1,nan,A06,380,0.607894736842,0.392105263158,0.6,0.6
R547,nan,A07,492,0.392276422764,0.607723577236,0.61,0.63
DMSO,nan,A08,499,0.98997995992,0.0100200400802,0.97,0.56
TAK-901,nan,A09,422,0.928909952607,0.0710900473934,0.87,0.54
PLX7904,nan,A10,509,0.988212180747,0.0117878192534,0.97,0.56
TG101348 (SAR302503),nan,A11,592,0.777027027027,0.222972972973,0.73,0.62
DMSO,nan,A12,592,0.989864864865,0.0101351351351,0.96,0.535
Tivantinib (ARQ 197),nan,A13,400,0.9125,0.0875,0.83,0.56
Butein,nan,A14,522,0.990421455939,0.0095785440613,0.97,0.53
MK-2461,nan,A15,553,0.989150090416,0.0108499095841,0.97,0.53
DMSO,nan,A16,550,0.992727272727,0.00727272727273,0.97,0.56
Dabrafenib (GSK2118436),nan,A17,503,0.970178926441,0.0298210735586,0.86,0.57
DMSO,nan,A18,458,0.982532751092,0.0174672489083,0.97,0.52
TPCA-1,nan,A19,543,0.917127071823,0.0828729281768,0.8,0.55
DMSO,nan,A20,511,0.996086105675,0.00391389432485,0.98,0.54
IKK-16 (IKK Inhibitor VII),nan,A21,388,0.994845360825,0.00515463917526,0.97,0.545
DMSO,nan,A22,522,0.994252873563,0.00574712643678,0.98,0.55
DMSO,nan,A23,495,0.985858585859,0.0141414141414,0.95,0.54
DMSO,nan,A24,523,0.992351816444,0.00764818355641,0.97,0.555
PF-477736,nan,B01,520,0.973076923077,0.0269230769231,0.93,0.535
Y-27632 2HCl,nan,B02,496,0.989919354839,0.0100806451613,0.97,0.54
Piceatannol,nan,B03,487,0.979466119097,0.0205338809035,0.94,0.565
Avagacestat (BMS-708163),nan,B04,503,0.978131212724,0.0218687872763,0.96,0.57
AP26113,nan,B05,478,0.686192468619,0.313807531381,0.67,0.63
TWS119,nan,B06,523,0.982791586998,0.0172084130019,0.97,0.6
PD168393,nan,B07,516,0.877906976744,0.122093023256,0.86,0.54
AZ 960,nan,B08,540,0.992592592593,0.00740740740741,0.96,0.57
RN486,nan,B09,543,0.996316758748,0.0036832412523,0.97,0.555
MK-0752,nan,B10,518,0.980694980695,0.019305019305,0.97,0.555
AZD3463,nan,B11,509,0.618860510806,0.381139489194,0.73,0.61
CHIR-98014,nan,B12,342,0.926900584795,0.0730994152047,0.84,0.56
SSR128129E,nan,B13,526,0.973384030418,0.0266159695817,0.97,0.555
WHI-P154,nan,B14,470,0.989361702128,0.0106382978723,0.97,0.57
GF109203X,nan,B15,368,0.994565217391,0.0054347826087,0.93,0.645
IWR-1-endo,nan,B16,483,0.997929606625,0.00207039337474,0.96,0.53
FRAX597,nan,B17,370,0.802702702703,0.197297297297,0.8,0.64
BIO,nan,B18,436,0.970183486239,0.0298165137615,0.91,0.54
TG003,nan,B19,524,0.980916030534,0.0190839694656,0.95,0.59
K02288,nan,B20,535,0.977570093458,0.0224299065421,0.96,0.555
KN-62,nan,B21,514,0.994163424125,0.00583657587549,0.96,0.71
Filgotinib (GLPG0634),nan,B22,497,0.991951710262,0.00804828973843,0.97,0.59
DMSO,nan,B23,533,0.986866791745,0.0131332082552,0.96,0.54
DMSO,nan,B24,497,0.981891348089,0.0181086519115,0.96,0.55
Phenformin HCl,nan,C01,578,0.994809688581,0.00519031141869,0.98,0.52
Filgotinib (GLPG0634),nan,C02,504,0.980158730159,0.0198412698413,0.95,0.53
DCC-2036 (Rebastinib),nan,C03,475,0.987368421053,0.0126315789474,0.9,0.575
DMSO,nan,C04,644,0.981366459627,0.0186335403727,0.95,0.57
Trametinib (GSK1120212),nan,C05,517,0.667311411992,0.332688588008,0.72,0.6
SU6656,nan,C06,479,0.956158663883,0.0438413361169,0.82,0.54
WAY-600,nan,C07,682,0.942815249267,0.0571847507331,0.77,0.54
DMSO,nan,C08,501,0.994011976048,0.0059880239521,0.96,0.64
AMG-900,nan,C09,553,0.918625678119,0.0813743218807,0.84,0.54
AZD3759,nan,C10,561,0.941176470588,0.0588235294118,0.76,0.54
PHA-767491,nan,C11,952,0.669117647059,0.330882352941,0.69,0.66
DMSO,nan,C12,501,0.978043912176,0.0219560878244,0.96,0.56
Varlitinib,nan,C13,552,0.990942028986,0.00905797101449,0.92,0.54
GDC-0349,nan,C14,621,0.911433172303,0.0885668276973,0.75,0.54
AZD2014,nan,C15,467,0.668094218415,0.331905781585,0.64,0.57
DMSO,nan,C16,508,0.974409448819,0.0255905511811,0.96,0.58
GDC-0068,nan,C17,639,0.964006259781,0.0359937402191,0.91,0.55
DMSO,nan,C18,548,0.990875912409,0.00912408759124,0.96,0.56
SAR131675,nan,C19,526,0.992395437262,0.00760456273764,0.97,0.635
DMSO,nan,C20,497,0.981891348089,0.0181086519115,0.96,0.56
PF-562271,nan,C21,473,0.665961945032,0.334038054968,0.82,0.595
DMSO,nan,C22,500,0.986,0.014,0.97,0.57
DMSO,nan,C23,467,0.991434689507,0.00856531049251,0.97,0.53
DMSO,nan,C24,522,0.992337164751,0.00766283524904,0.98,0.53
Go 6983,nan,D01,455,0.989010989011,0.010989010989,0.96,0.54
Enzastaurin (LY317615),nan,D02,287,0.94425087108,0.0557491289199,0.87,0.605
Schisandrin B (Sch B),nan,D03,516,0.990310077519,0.00968992248062,0.97,0.58
Ruxolitinib (INCB018424),nan,D04,412,0.992718446602,0.00728155339806,0.95,0.54
AZD2932,nan,D05,424,0.98820754717,0.0117924528302,0.96,0.53
Semagacestat (LY450139),nan,D06,510,0.98431372549,0.0156862745098,0.96,0.56
CX-6258 HCl,nan,D07,489,0.989775051125,0.0102249488753,0.97,0.6
DAPT (GSI-IX),nan,D08,524,0.986641221374,0.013358778626,0.96,0.56
LDK378,nan,D09,468,0.959401709402,0.0405982905983,0.86,0.56
ICG-001,nan,D10,552,0.996376811594,0.0036231884058,0.98,0.545
NU6027,nan,D11,543,0.977900552486,0.0220994475138,0.96,0.565
GW788388,nan,D12,524,0.988549618321,0.0114503816794,0.955,0.565
AVL-292,nan,D13,566,0.980565371025,0.0194346289753,0.95,0.56
S-Ruxolitinib (INCB018424),nan,D14,466,0.982832618026,0.0171673819742,0.96,0.555
GSK650394,nan,D15,549,0.987249544627,0.0127504553734,0.94,0.57
SANT-1,nan,D16,467,0.995717344754,0.00428265524625,0.97,0.565
CO-1686 (AVL-301),nan,D17,549,0.978142076503,0.0218579234973,0.89,0.57
Ro 31-8220 Mesylate,nan,D18,607,0.624382207578,0.375617792422,0.69,0.635
ERK5-IN-1,nan,D19,350,0.902857142857,0.0971428571429,0.695,0.57
AR-A014418,nan,D20,480,0.983333333333,0.0166666666667,0.94,0.6
KN-93 Phosphate,nan,D21,498,0.991967871486,0.00803212851406,0.98,0.6
STA-21,nan,D22,487,0.977412731006,0.0225872689938,0.95,0.55
DMSO,nan,D23,510,0.988235294118,0.0117647058824,0.95,0.58
DMSO,nan,D24,530,0.984905660377,0.0150943396226,0.97,0.545
Daphnetin,nan,E01,543,0.977900552486,0.0220994475138,0.97,0.555
LDN-214117,nan,E02,449,0.986636971047,0.0133630289532,0.96,0.61
CCT128930,nan,E03,739,0.982408660352,0.0175913396482,0.935,0.57
DMSO,nan,E04,519,0.980732177264,0.019267822736,0.96,0.575
Flavopiridol HCl,nan,E05,617,0.602917341977,0.397082658023,0.63,0.64
Akti-1/2,nan,E06,595,0.979831932773,0.0201680672269,0.96,0.545
TG101209,nan,E07,766,0.792428198433,0.207571801567,0.75,0.6
DMSO,nan,E08,512,0.97265625,0.02734375,0.96,0.55
ZM 336372,nan,E09,494,1.0,0.0,0.97,
VPS34-IN1,nan,E10,487,0.979466119097,0.0205338809035,0.86,0.565
PF-04691502,nan,E11,318,0.333333333333,0.666666666667,0.625,0.63
DMSO,nan,E12,560,0.992857142857,0.00714285714286,0.97,0.555
CUDC-907,nan,E13,611,0.266775777414,0.733224222586,0.58,0.65
"Cobimetinib (GDC-0973, RG7420)",nan,E14,570,0.538596491228,0.461403508772,0.77,0.63
TAK-285,nan,E15,521,0.988483685221,0.0115163147793,0.93,0.6
DMSO,nan,E16,517,0.976789168279,0.0232108317215,0.94,0.55
INK 128 (MLN0128),nan,E17,503,0.429423459245,0.570576540755,0.7,0.66
DMSO,nan,E18,435,0.993103448276,0.00689655172414,0.96,0.55
BI-D1870,nan,E19,507,0.980276134122,0.0197238658777,0.96,0.57
DMSO,nan,E20,465,0.967741935484,0.0322580645161,0.94,0.57
GW441756,nan,E21,486,0.975308641975,0.0246913580247,0.94,0.56
DMSO,nan,E22,470,0.991489361702,0.00851063829787,0.97,0.53
DMSO,nan,E23,483,0.977225672878,0.0227743271222,0.96,0.56
DMSO,nan,E24,494,0.991902834008,0.0080971659919,0.96,0.58
BAY 11-7082,nan,F01,530,1.0,0.0,0.97,
SB431542,nan,F02,537,0.990689013035,0.00931098696462,0.96,0.56
Cabozantinib malate (XL184),nan,F03,505,0.988118811881,0.0118811881188,0.95,0.56
Thiazovivin,nan,F04,418,0.971291866029,0.0287081339713,0.93,0.55
