Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Chrysophanic Acid,nan,A01,165,0.981818181818,0.0181818181818,0.93,0.59
Anacardic Acid,nan,A02,163,0.957055214724,0.0429447852761,0.9,0.58
LY2603618,nan,A03,104,0.884615384615,0.115384615385,0.89,0.68
DMSO,nan,A04,173,0.982658959538,0.0173410404624,0.91,0.54
PF-00562271,nan,A05,155,0.922580645161,0.0774193548387,0.85,0.58
SC1,nan,A06,207,0.193236714976,0.806763285024,0.71,0.81
R547,nan,A07,161,0.0869565217391,0.913043478261,0.58,0.79
DMSO,nan,A08,131,0.977099236641,0.0229007633588,0.92,0.82
TAK-901,nan,A09,182,0.956043956044,0.043956043956,0.89,0.625
PLX7904,nan,A10,166,0.963855421687,0.0361445783133,0.92,0.57
TG101348 (SAR302503),nan,A11,177,0.932203389831,0.0677966101695,0.845,0.605
DMSO,nan,A12,144,0.972222222222,0.0277777777778,0.9,0.63
Tivantinib (ARQ 197),nan,A13,137,0.978102189781,0.021897810219,0.9,0.57
Butein,nan,A14,157,0.955414012739,0.0445859872611,0.885,0.59
MK-2461,nan,A15,151,0.993377483444,0.00662251655629,0.94,0.54
DMSO,nan,A16,160,0.975,0.025,0.93,0.55
Dabrafenib (GSK2118436),nan,A17,173,0.988439306358,0.0115606936416,0.91,0.6
DMSO,nan,A18,176,0.982954545455,0.0170454545455,0.92,0.61
TPCA-1,nan,A19,207,0.995169082126,0.0048309178744,0.92,0.63
DMSO,nan,A20,167,0.982035928144,0.0179640718563,0.91,0.74
IKK-16 (IKK Inhibitor VII),nan,A21,105,0.285714285714,0.714285714286,0.65,0.68
DMSO,nan,A22,154,0.974025974026,0.025974025974,0.89,0.575
DMSO,nan,A23,136,0.955882352941,0.0441176470588,0.845,0.575
DMSO,nan,A24,163,0.981595092025,0.0184049079755,0.91,0.67
PF-477736,nan,B01,140,0.657142857143,0.342857142857,0.81,0.68
Y-27632 2HCl,nan,B02,155,0.935483870968,0.0645161290323,0.9,0.565
Piceatannol,nan,B03,167,0.664670658683,0.335329341317,0.79,0.66
Avagacestat (BMS-708163),nan,B04,152,0.940789473684,0.0592105263158,0.9,0.57
AP26113,nan,B05,128,0.015625,0.984375,0.59,0.85
TWS119,nan,B06,179,0.95530726257,0.0446927374302,0.9,0.655
PD168393,nan,B07,194,0.89175257732,0.10824742268,0.88,0.63
AZ 960,nan,B08,172,0.96511627907,0.0348837209302,0.9,0.605
RN486,nan,B09,171,0.976608187135,0.0233918128655,0.92,0.585
MK-0752,nan,B10,155,0.961290322581,0.0387096774194,0.91,0.59
AZD3463,nan,B11,153,0.790849673203,0.209150326797,0.835,0.635
CHIR-98014,nan,B12,176,0.875,0.125,0.84,0.74
SSR128129E,nan,B13,156,0.948717948718,0.0512820512821,0.92,0.64
WHI-P154,nan,B14,184,0.961956521739,0.0380434782609,0.92,0.61
GF109203X,nan,B15,212,0.971698113208,0.0283018867925,0.9,0.55
IWR-1-endo,nan,B16,133,0.992481203008,0.00751879699248,0.92,0.6
FRAX597,nan,B17,155,0.935483870968,0.0645161290323,0.88,0.6
BIO,nan,B18,111,0.954954954955,0.045045045045,0.895,0.6
TG003,nan,B19,174,0.954022988506,0.0459770114943,0.915,0.55
K02288,nan,B20,207,0.995169082126,0.0048309178744,0.92,0.8
KN-62,nan,B21,148,0.972972972973,0.027027027027,0.94,0.58
Filgotinib (GLPG0634),nan,B22,165,0.987878787879,0.0121212121212,0.91,0.575
DMSO,nan,B23,175,0.948571428571,0.0514285714286,0.9,0.61
DMSO,nan,B24,167,0.97005988024,0.0299401197605,0.9,0.65
Phenformin HCl,nan,C01,179,0.966480446927,0.0335195530726,0.9,0.54
Filgotinib (GLPG0634),nan,C02,170,0.976470588235,0.0235294117647,0.91,0.58
DCC-2036 (Rebastinib),nan,C03,160,0.86875,0.13125,0.79,0.67
DMSO,nan,C04,162,0.91975308642,0.0802469135802,0.89,0.57
Trametinib (GSK1120212),nan,C05,219,0.607305936073,0.392694063927,0.82,0.72
SU6656,nan,C06,148,0.932432432432,0.0675675675676,0.88,0.645
WAY-600,nan,C07,188,0.978723404255,0.0212765957447,0.915,0.53
DMSO,nan,C08,164,1.0,0.0,0.94,
AMG-900,nan,C09,143,0.923076923077,0.0769230769231,0.92,0.7
AZD3759,nan,C10,243,0.621399176955,0.378600823045,0.8,0.685
PHA-767491,nan,C11,232,0.0129310344828,0.987068965517,0.64,0.84
DMSO,nan,C12,170,0.958823529412,0.0411764705882,0.92,0.57
Varlitinib,nan,C13,146,0.958904109589,0.041095890411,0.92,0.63
GDC-0349,nan,C14,243,0.909465020576,0.0905349794239,0.86,0.66
AZD2014,nan,C15,236,0.919491525424,0.0805084745763,0.875,0.64
DMSO,nan,C16,164,0.993902439024,0.00609756097561,0.92,0.52
GDC-0068,nan,C17,189,0.931216931217,0.0687830687831,0.91,0.65
DMSO,nan,C18,174,0.98275862069,0.0172413793103,0.92,0.57
SAR131675,nan,C19,160,0.9625,0.0375,0.91,0.6
DMSO,nan,C20,151,0.980132450331,0.0198675496689,0.91,0.81
PF-562271,nan,C21,157,0.853503184713,0.146496815287,0.83,0.61
DMSO,nan,C22,152,0.993421052632,0.00657894736842,0.92,0.67
DMSO,nan,C23,144,0.965277777778,0.0347222222222,0.91,0.66
DMSO,nan,C24,170,0.976470588235,0.0235294117647,0.93,0.675
Go 6983,nan,D01,203,0.970443349754,0.0295566502463,0.88,0.655
Enzastaurin (LY317615),nan,D02,179,0.994413407821,0.00558659217877,0.9,0.67
Schisandrin B (Sch B),nan,D03,152,0.947368421053,0.0526315789474,0.89,0.585
Ruxolitinib (INCB018424),nan,D04,124,0.935483870968,0.0645161290323,0.9,0.575
AZD2932,nan,D05,158,0.96835443038,0.0316455696203,0.93,0.6
Semagacestat (LY450139),nan,D06,137,0.810218978102,0.189781021898,0.89,0.655
CX-6258 HCl,nan,D07,157,0.923566878981,0.0764331210191,0.9,0.65
DAPT (GSI-IX),nan,D08,149,0.96644295302,0.0335570469799,0.905,0.65
LDK378,nan,D09,196,0.913265306122,0.0867346938776,0.86,0.62
ICG-001,nan,D10,150,0.98,0.02,0.92,0.67
NU6027,nan,D11,154,0.961038961039,0.038961038961,0.9,0.67
GW788388,nan,D12,155,0.954838709677,0.0451612903226,0.91,0.63
AVL-292,nan,D13,177,0.966101694915,0.0338983050847,0.92,0.585
S-Ruxolitinib (INCB018424),nan,D14,121,0.933884297521,0.0661157024793,0.93,0.575
GSK650394,nan,D15,184,0.967391304348,0.0326086956522,0.905,0.62
SANT-1,nan,D16,154,0.954545454545,0.0454545454545,0.92,0.69
CO-1686 (AVL-301),nan,D17,171,0.947368421053,0.0526315789474,0.91,0.65
Ro 31-8220 Mesylate,nan,D18,204,0.0196078431373,0.980392156863,0.59,0.78
ERK5-IN-1,nan,D19,182,0.93956043956,0.0604395604396,0.86,0.58
AR-A014418,nan,D20,180,0.905555555556,0.0944444444444,0.82,0.6
KN-93 Phosphate,nan,D21,140,0.928571428571,0.0714285714286,0.92,0.555
STA-21,nan,D22,151,0.966887417219,0.0331125827815,0.93,0.55
DMSO,nan,D23,154,0.980519480519,0.0194805194805,0.93,0.74
DMSO,nan,D24,155,0.967741935484,0.0322580645161,0.91,0.56
Daphnetin,nan,E01,170,0.947058823529,0.0529411764706,0.9,0.71
LDN-214117,nan,E02,230,0.982608695652,0.0173913043478,0.91,0.515
CCT128930,nan,E03,164,0.914634146341,0.0853658536585,0.9,0.625
DMSO,nan,E04,152,0.960526315789,0.0394736842105,0.91,0.565
Flavopiridol HCl,nan,E05,210,0.304761904762,0.695238095238,0.65,0.755
Akti-1/2,nan,E06,157,0.923566878981,0.0764331210191,0.9,0.725
TG101209,nan,E07,133,0.774436090226,0.225563909774,0.81,0.635
DMSO,nan,E08,167,0.97005988024,0.0299401197605,0.91,0.69
ZM 336372,nan,E09,148,0.972972972973,0.027027027027,0.925,0.7
VPS34-IN1,nan,E10,192,0.0677083333333,0.932291666667,0.63,0.86
PF-04691502,nan,E11,207,0.695652173913,0.304347826087,0.745,0.66
DMSO,nan,E12,156,0.980769230769,0.0192307692308,0.94,0.57
CUDC-907,nan,E13,148,0.0202702702703,0.97972972973,0.52,0.78
"Cobimetinib (GDC-0973, RG7420)",nan,E14,202,0.544554455446,0.455445544554,0.69,0.665
TAK-285,nan,E15,167,0.988023952096,0.0119760479042,0.91,0.655
DMSO,nan,E16,160,0.96875,0.03125,0.92,0.62
INK 128 (MLN0128),nan,E17,262,0.782442748092,0.217557251908,0.745,0.63
DMSO,nan,E18,171,0.970760233918,0.0292397660819,0.92,0.62
BI-D1870,nan,E19,150,0.986666666667,0.0133333333333,0.94,0.555
DMSO,nan,E20,161,0.981366459627,0.0186335403727,0.9,0.55
GW441756,nan,E21,123,0.943089430894,0.0569105691057,0.925,0.59
DMSO,nan,E22,147,0.952380952381,0.047619047619,0.91,0.59
DMSO,nan,E23,133,0.87969924812,0.12030075188,0.915,0.63
DMSO,nan,E24,164,0.963414634146,0.0365853658537,0.91,0.57
BAY 11-7082,nan,F01,151,0.993377483444,0.00662251655629,0.905,0.54
SB431542,nan,F02,146,0.993150684932,0.00684931506849,0.92,0.87
Cabozantinib malate (XL184),nan,F03,155,0.890322580645,0.109677419355,0.85,0.64
Thiazovivin,nan,F04,158,0.962025316456,0.0379746835443,0.9,0.63
"MEK162 (ARRY-162, ARRY-438162)",nan,F05,200,0.65,0.35,0.76,0.64
Theophylline,nan,F06,146,0.938356164384,0.0616438356164,0.91,0.57
AZ20,nan,F07,130,0.923076923077,0.0769230769231,0.94,0.635
CYT387,nan,F08,182,0.93956043956,0.0604395604396,0.91,0.63
GSK2334470,nan,F09,176,0.914772727273,0.0852272727273,0.86,0.56
NVP-BSK805 2HCl,nan,F10,177,0.977401129944,0.0225988700565,0.86,0.595
MLN2480,nan,F11,206,0.912621359223,0.0873786407767,0.88,0.725
PF-5274857,nan,F12,138,0.942028985507,0.0579710144928,0.91,0.6
SKI II,nan,F13,163,0.969325153374,0.0306748466258,0.89,0.53
Pirfenidone,nan,F14,154,0.980519480519,0.0194805194805,0.93,0.57
Skepinone-L,nan,F15,137,0.941605839416,0.0583941605839,0.92,0.635
KY02111,nan,F16,160,0.93125,0.06875,0.91,0.69
PFK15,nan,F17,121,0.98347107438,0.0165289256198,0.94,0.58
GF109203X,nan,F18,178,0.837078651685,0.162921348315,0.8,0.61
URMC-099,nan,F19,142,0.943661971831,0.056338028169,0.9,0.6
FH535,nan,F20,191,0.591623036649,0.408376963351,0.74,0.7
AR-A014418,nan,F21,162,0.851851851852,0.148148148148,0.86,0.645
ZM 39923 HCl,nan,F22,149,0.953020134228,0.0469798657718,0.91,0.58
DMSO,nan,F23,156,0.987179487179,0.0128205128205,0.92,0.55
