Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Linifanib (ABT-869),nan,A01,350,0.937142857143,0.0628571428571,0.69,0.53
Y-27632 2HCl,nan,A02,374,0.917112299465,0.0828877005348,0.73,0.54
Cediranib (AZD2171),nan,A03,381,0.929133858268,0.0708661417323,0.71,0.54
Avagacestat (BMS-708163),nan,A04,338,0.908284023669,0.0917159763314,0.74,0.56
Motesanib Diphosphate (AMG-706),nan,A05,374,0.911764705882,0.0882352941176,0.73,0.54
TWS119,nan,A06,355,0.92676056338,0.0732394366197,0.73,0.54
Sunitinib Malate,nan,A07,365,0.906849315068,0.0931506849315,0.7,0.56
AZ 960,nan,A08,362,0.958563535912,0.0414364640884,0.75,0.53
SL-327,nan,A09,356,0.912921348315,0.0870786516854,0.78,0.53
MK-0752,nan,A10,412,0.93932038835,0.0606796116505,0.74,0.55
SU11274,nan,A11,347,0.939481268012,0.0605187319885,0.76,0.53
CHIR-98014,nan,A12,688,0.566860465116,0.433139534884,0.57,0.57
Vatalanib (PTK787) 2HCl,nan,A13,340,0.932352941176,0.0676470588235,0.72,0.52
WHI-P154,nan,A14,392,0.941326530612,0.0586734693878,0.72,0.55
Foretinib (GSK1363089),nan,A15,411,0.861313868613,0.138686131387,0.65,0.55
IWR-1-endo,nan,A16,373,0.957104557641,0.0428954423592,0.74,0.52
AT9283,nan,A17,764,0.541884816754,0.458115183246,0.59,0.59
BIO,nan,A18,432,0.912037037037,0.087962962963,0.69,0.55
Lenvatinib (E7080),nan,A19,351,0.937321937322,0.0626780626781,0.76,0.53
K02288,nan,A20,354,0.946327683616,0.0536723163842,0.72,0.54
WZ8040,nan,A21,382,0.879581151832,0.120418848168,0.69,0.545
Filgotinib (GLPG0634),nan,A22,373,0.919571045576,0.0804289544236,0.71,0.545
DMSO,nan,A23,366,0.948087431694,0.051912568306,0.76,0.54
DMSO,nan,A24,344,0.93023255814,0.0697674418605,0.76,0.525
AG-1024,nan,B01,320,0.90625,0.09375,0.71,0.53
GNF-5,nan,B02,369,0.891598915989,0.108401084011,0.71,0.545
BX-912,nan,B03,391,0.887468030691,0.112531969309,0.67,0.54
DMSO,nan,B04,337,0.958456973294,0.0415430267062,0.765,0.54
Aurora A Inhibitor I,nan,B05,393,0.931297709924,0.0687022900763,0.7,0.54
VX-11e,nan,B06,440,0.790909090909,0.209090909091,0.61,0.545
Pimasertib (AS-703026),nan,B07,432,0.625,0.375,0.59,0.56
DMSO,nan,B08,353,0.946175637394,0.0538243626062,0.71,0.54
Quizartinib (AC220),nan,B09,474,0.799578059072,0.200421940928,0.63,0.54
LJI308,nan,B10,396,0.972222222222,0.0277777777778,0.75,0.53
PHT-427,nan,B11,361,0.96675900277,0.0332409972299,0.73,0.535
DMSO,nan,B12,365,0.950684931507,0.0493150684932,0.75,0.53
BIRB 796 (Doramapimod),nan,B13,348,0.945402298851,0.0545977011494,0.77,0.53
VE-821,nan,B14,357,0.949579831933,0.0504201680672,0.73,0.54
AZD8330,nan,B15,533,0.658536585366,0.341463414634,0.58,0.56
DMSO,nan,B16,345,0.927536231884,0.0724637681159,0.75,0.53
GSK461364,nan,B17,407,0.646191646192,0.353808353808,0.58,0.57
BMS-582949,nan,B18,353,0.963172804533,0.0368271954674,0.75,0.53
Mubritinib (TAK 165),nan,B19,522,0.756704980843,0.243295019157,0.61,0.56
DMSO,nan,B20,345,0.921739130435,0.0782608695652,0.72,0.55
Volasertib (BI 6727),nan,B21,373,0.935656836461,0.0643431635389,0.73,0.535
DMSO,nan,B22,362,0.933701657459,0.0662983425414,0.73,0.54
DMSO,nan,B23,304,0.934210526316,0.0657894736842,0.76,0.525
DMSO,nan,B24,353,0.949008498584,0.0509915014164,0.71,0.53
Axitinib,nan,C01,411,0.917274939173,0.0827250608273,0.71,0.535
Enzastaurin (LY317615),nan,C02,404,0.930693069307,0.0693069306931,0.71,0.535
"Dovitinib (TKI-258, CHIR-258)",nan,C03,501,0.702594810379,0.297405189621,0.62,0.57
Ruxolitinib (INCB018424),nan,C04,348,0.931034482759,0.0689655172414,0.71,0.555
Nilotinib (AMN-107),nan,C05,359,0.961002785515,0.0389972144847,0.73,0.53
Semagacestat (LY450139),nan,C06,378,0.94708994709,0.0529100529101,0.74,0.53
"Temsirolimus (CCI-779, NSC 683864)",nan,C07,352,0.914772727273,0.0852272727273,0.71,0.53
DAPT (GSI-IX),nan,C08,379,0.941952506596,0.0580474934037,0.75,0.53
Crizotinib (PF-02341066),nan,C09,507,0.731755424063,0.268244575937,0.59,0.57
ICG-001,nan,C10,377,0.957559681698,0.0424403183024,0.76,0.52
Brivanib (BMS-540215),nan,C11,378,0.915343915344,0.0846560846561,0.72,0.53
GW788388,nan,C12,325,0.944615384615,0.0553846153846,0.76,0.545
U0126-EtOH,nan,C13,427,0.936768149883,0.0632318501171,0.72,0.53
S-Ruxolitinib (INCB018424),nan,C14,364,0.950549450549,0.0494505494505,0.72,0.53
GSK690693,nan,C15,368,0.934782608696,0.0652173913043,0.73,0.53
SANT-1,nan,C16,343,0.967930029155,0.0320699708455,0.73,0.54
Brivanib Alaninate (BMS-582664),nan,C17,339,0.93215339233,0.0678466076696,0.73,0.53
Ro 31-8220 Mesylate,nan,C18,498,0.684738955823,0.315261044177,0.59,0.56
CP-724714,nan,C19,391,0.925831202046,0.074168797954,0.72,0.52
AR-A014418,nan,C20,410,0.892682926829,0.107317073171,0.7,0.545
ENMD-2076,nan,C21,522,0.731800766284,0.268199233716,0.62,0.565
STA-21,nan,C22,375,0.941333333333,0.0586666666667,0.74,0.52
DMSO,nan,C23,338,0.931952662722,0.0680473372781,0.72,0.53
DMSO,nan,C24,359,0.947075208914,0.0529247910864,0.76,0.53
Amuvatinib (MP-470),nan,D01,344,0.956395348837,0.0436046511628,0.76,0.52
