Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Taselisib,1.0,A01,187,0.128342245989,0.871657754011,0.695,0.88
Defactinib,0.0016,A02,217,0.953917050691,0.0460829493088,0.97,0.585
YM155,0.04,A03,180,0.927777777778,0.0722222222222,0.95,0.67
Irinotecan mit 5-FU + Gefitinib,0.008,A04,272,0.816176470588,0.183823529412,0.93,0.645
Volasertib,0.04,A05,301,0.365448504983,0.634551495017,0.75,0.75
Gemcitabine,0.04,A06,252,0.119047619048,0.880952380952,0.665,0.88
Bexaroten,0.04,A07,232,0.926724137931,0.073275862069,0.94,0.6
Dasatinib,0.008,A08,257,0.980544747082,0.0194552529183,0.96,0.66
Staurosporine_500nM,0.04,A09,126,0.0793650793651,0.920634920635,0.665,0.86
Palbociclib,0.0016,A10,246,0.939024390244,0.0609756097561,0.97,0.66
Vinblastin,0.0016,A11,262,0.870229007634,0.129770992366,0.91,0.615
Vinblastin,0.2,A12,360,0.125,0.875,0.61,0.86
Irinotecan mit 5-FU,0.0016,A13,257,0.918287937743,0.0817120622568,0.91,0.58
YM155,1.0,A14,235,0.212765957447,0.787234042553,0.7,0.81
Irinotecan / SN-38,0.2,A15,158,0.00632911392405,0.993670886076,0.55,0.95
Dabrafenib with Trametinib,0.04,A16,239,0.18410041841,0.81589958159,0.725,0.85
DMSO,0.008,A17,206,0.932038834951,0.0679611650485,0.97,0.605
AZD 4547,0.2,A18,252,0.960317460317,0.0396825396825,0.96,0.635
Afatinib,0.008,A19,245,0.942857142857,0.0571428571429,0.94,0.62
ALISERTIB,0.008,A20,281,0.82206405694,0.17793594306,0.87,0.66
lapatinib,0.04,A21,259,0.942084942085,0.0579150579151,0.96,0.65
ruxolitinib,0.04,A22,223,0.973094170404,0.0269058295964,0.99,0.64
Cabozantinib maleate,0.04,A23,270,0.977777777778,0.0222222222222,0.98,0.63
Panobinostat,0.008,A24,261,0.969348659004,0.0306513409962,0.98,0.705
Idelalisib,0.2,B01,246,0.934959349593,0.0650406504065,0.98,0.64
Crizotinib,1.0,B02,151,0.00662251655629,0.993377483444,0.59,0.96
DMSO,0.008,B03,227,0.95154185022,0.0484581497797,0.95,0.6
sonidegib,0.2,B04,264,0.939393939394,0.0606060606061,0.98,0.63
Irinotecan / SN-38,0.04,B05,340,0.0617647058824,0.938235294118,0.685,0.87
Vorinostat,0.0016,B06,240,0.966666666667,0.0333333333333,0.98,0.69
Trifluoridin/Tipiracil,1.0,B07,223,0.883408071749,0.116591928251,0.93,0.645
DMSO,0.2,B08,250,0.948,0.052,0.96,0.59
sonidegib,0.0016,B09,261,0.950191570881,0.0498084291188,0.96,0.55
AZD 5363,0.008,B10,252,0.97619047619,0.0238095238095,0.98,0.61
LGK974,0.0016,B11,257,0.953307392996,0.0466926070039,0.98,0.575
5-FU,0.008,B12,240,0.945833333333,0.0541666666667,0.98,0.62
Everolimus,0.2,B13,223,0.959641255605,0.0403587443946,0.97,0.64
AZD 4547,0.0016,B14,250,0.956,0.044,0.98,0.62
Oxaliplatin mit 5-FU + Gefitinib,0.04,B15,230,0.9,0.1,0.97,0.68
Paclitaxel,0.04,B16,265,0.524528301887,0.475471698113,0.74,0.66
PHENFORMIN,0.0016,B17,247,0.951417004049,0.0485829959514,0.96,0.61
pazopanib,0.2,B18,257,0.937743190661,0.0622568093385,0.97,0.59
Irinotecan mit 5-FU,1.0,B19,282,0.0177304964539,0.982269503546,0.82,0.92
Trametinib,1.0,B20,322,0.0683229813665,0.931677018634,0.67,0.91
Venetoclax,0.008,B21,262,0.141221374046,0.858778625954,0.75,0.88
Docetaxel,0.04,B22,272,0.349264705882,0.650735294118,0.67,0.74
Alpelisib,0.008,B23,246,0.939024390244,0.0609756097561,0.97,0.64
Trametinib,0.0016,B24,254,0.925196850394,0.0748031496063,0.93,0.65
Taselisib,0.2,C01,194,0.716494845361,0.283505154639,0.88,0.74
Irinotecan mit 5-FU + Gefitinib,0.04,C02,263,0.623574144487,0.376425855513,0.73,0.67
Ponatinib,0.008,C03,240,0.966666666667,0.0333333333333,0.99,0.715
Gemcitabine,0.0016,C04,224,0.955357142857,0.0446428571429,0.96,0.695
5-FU,0.2,C05,282,0.826241134752,0.173758865248,0.895,0.64
Etoposid,0.0016,C06,209,0.980861244019,0.0191387559809,0.99,0.695
Vorinostat,0.008,C07,222,0.963963963964,0.036036036036,0.98,0.695
