Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Taselisib,1.0,A01,500,0.374,0.626,0.68,0.76
Defactinib,0.0016,A02,221,0.995475113122,0.00452488687783,0.98,0.54
YM155,0.04,A03,242,0.900826446281,0.099173553719,0.95,0.635
Irinotecan mit 5-FU + Gefitinib,0.008,A04,205,0.970731707317,0.0292682926829,0.97,0.555
Volasertib,0.04,A05,315,0.438095238095,0.561904761905,0.74,0.73
Gemcitabine,0.04,A06,213,0.962441314554,0.037558685446,0.98,0.58
Bexaroten,0.04,A07,248,0.983870967742,0.0161290322581,0.97,0.62
Dasatinib,0.008,A08,373,0.97855227882,0.0214477211796,0.97,0.625
Staurosporine_500nM,0.04,A09,284,0.352112676056,0.647887323944,0.66,0.75
Palbociclib,0.0016,A10,203,0.990147783251,0.00985221674877,0.99,0.685
Vinblastin,0.0016,A11,202,0.960396039604,0.039603960396,0.96,0.67
Vinblastin,0.2,A12,405,0.903703703704,0.0962962962963,0.91,0.62
Irinotecan mit 5-FU,0.0016,A13,209,0.980861244019,0.0191387559809,0.99,0.605
YM155,1.0,A14,989,0.119312436805,0.880687563195,0.79,0.95
Irinotecan / SN-38,0.2,A15,696,0.0014367816092,0.998563218391,0.51,0.97
Dabrafenib with Trametinib,0.04,A16,418,0.787081339713,0.212918660287,0.9,0.66
DMSO,0.008,A17,229,0.982532751092,0.0174672489083,0.99,0.66
AZD 4547,0.2,A18,210,0.971428571429,0.0285714285714,0.98,0.585
Afatinib,0.008,A19,327,0.987767584098,0.0122324159021,0.97,0.73
ALISERTIB,0.008,A20,209,0.99043062201,0.00956937799043,0.99,0.63
lapatinib,0.04,A21,261,0.992337164751,0.00766283524904,0.99,0.55
ruxolitinib,0.04,A22,233,0.995708154506,0.00429184549356,0.99,0.7
Cabozantinib maleate,0.04,A23,224,0.991071428571,0.00892857142857,0.98,0.545
Panobinostat,0.008,A24,256,0.99609375,0.00390625,1.0,0.52
Idelalisib,0.2,B01,276,0.974637681159,0.0253623188406,0.99,0.64
Crizotinib,1.0,B02,386,0.367875647668,0.632124352332,0.66,0.75
DMSO,0.008,B03,235,0.987234042553,0.0127659574468,0.99,0.6
sonidegib,0.2,B04,236,0.978813559322,0.021186440678,0.99,0.6
Irinotecan / SN-38,0.04,B05,1078,0.0148423005566,0.985157699443,0.605,0.94
Vorinostat,0.0016,B06,236,0.96186440678,0.0381355932203,0.975,0.54
Trifluoridin/Tipiracil,1.0,B07,225,0.995555555556,0.00444444444444,0.99,0.92
DMSO,0.2,B08,233,0.982832618026,0.0171673819742,0.98,0.6
sonidegib,0.0016,B09,253,0.98814229249,0.0118577075099,0.99,0.63
AZD 5363,0.008,B10,243,0.946502057613,0.0534979423868,0.93,0.62
LGK974,0.0016,B11,225,0.977777777778,0.0222222222222,0.99,0.65
5-FU,0.008,B12,214,0.971962616822,0.0280373831776,0.98,0.595
Everolimus,0.2,B13,242,0.987603305785,0.0123966942149,0.98,0.7
AZD 4547,0.0016,B14,229,0.978165938865,0.0218340611354,0.99,0.72
Oxaliplatin mit 5-FU + Gefitinib,0.04,B15,200,0.99,0.01,0.99,0.625
Paclitaxel,0.04,B16,210,0.990476190476,0.00952380952381,0.98,0.53
PHENFORMIN,0.0016,B17,258,0.976744186047,0.0232558139535,0.98,0.595
pazopanib,0.2,B18,300,0.86,0.14,0.85,0.585
Irinotecan mit 5-FU,1.0,B19,910,0.0230769230769,0.976923076923,0.575,0.94
Trametinib,1.0,B20,582,0.185567010309,0.814432989691,0.6,0.75
Venetoclax,0.008,B21,386,0.968911917098,0.0310880829016,0.93,0.595
Docetaxel,0.04,B22,216,0.976851851852,0.0231481481481,0.93,0.56
Alpelisib,0.008,B23,199,0.984924623116,0.0150753768844,0.99,0.55
Trametinib,0.0016,B24,268,0.996268656716,0.00373134328358,1.0,0.6
Taselisib,0.2,C01,300,0.98,0.02,0.98,0.705
Irinotecan mit 5-FU + Gefitinib,0.04,C02,298,0.543624161074,0.456375838926,0.74,0.77
Ponatinib,0.008,C03,284,0.992957746479,0.00704225352113,0.985,0.56
Gemcitabine,0.0016,C04,262,0.988549618321,0.0114503816794,0.98,0.53
5-FU,0.2,C05,213,0.957746478873,0.0422535211268,0.95,0.59
Etoposid,0.0016,C06,244,0.983606557377,0.016393442623,0.98,0.7
Vorinostat,0.008,C07,274,0.992700729927,0.00729927007299,0.99,0.525
Olaparib,0.2,C08,255,0.992156862745,0.0078431372549,0.98,0.73
Everolimus,0.0016,C09,254,0.968503937008,0.0314960629921,0.98,0.61
Bexaroten,0.008,C10,246,0.979674796748,0.020325203252,0.98,0.56
Venetoclax,0.04,C11,238,0.987394957983,0.0126050420168,0.98,0.6
Docetaxel,1.0,C12,285,0.915789473684,0.0842105263158,0.91,0.58
PRI-724,0.0016,C13,253,0.96837944664,0.0316205533597,0.99,0.6
Erlotinib,0.0016,C14,266,0.992481203008,0.00751879699248,0.99,0.58
Bortezomib,0.2,C15,1169,0.0205303678358,0.979469632164,0.635,0.98
DMSO,0.0016,C16,228,0.973684210526,0.0263157894737,0.98,0.53
GSK2636771,0.2,C17,232,0.98275862069,0.0172413793103,0.98,0.63
Methotrexate,0.0016,C18,245,0.987755102041,0.0122448979592,0.99,0.59
PHENFORMIN,0.04,C19,239,0.979079497908,0.0209205020921,0.98,0.69
5-FU,0.04,C20,211,0.952606635071,0.0473933649289,0.975,0.71
Defactinib,1.0,C21,276,0.992753623188,0.00724637681159,0.98,0.58
Venetoclax,0.0016,C22,224,0.991071428571,0.00892857142857,0.97,0.685
GSK2636771,0.008,C23,245,0.951020408163,0.0489795918367,0.98,0.61
DMSO,0.04,C24,203,1.0,0.0,0.99,
Dasatinib,0.0016,D01,401,0.995012468828,0.00498753117207,0.99,0.545
Olaparib,0.0016,D02,234,0.978632478632,0.0213675213675,0.98,0.56
Dacarbazine,0.04,D03,214,0.953271028037,0.0467289719626,0.98,0.62
Erlotinib,0.008,D04,303,0.986798679868,0.013201320132,0.98,0.675
Cabozantinib maleate,0.0016,D05,226,0.995575221239,0.00442477876106,0.99,0.66
Regorafenib,0.04,D06,280,0.985714285714,0.0142857142857,0.99,0.685
Idelalisib,0.008,D07,246,0.955284552846,0.0447154471545,0.98,0.66
Oxaliplatin mit 5-FU + Gefitinib,0.0016,D08,271,0.974169741697,0.0258302583026,0.99,0.65
Palbociclib,1.0,D09,275,0.974545454545,0.0254545454545,0.99,0.65
DMSO,1.0,D10,250,0.992,0.008,0.99,0.685
Bleomycin,0.008,D11,245,0.995918367347,0.00408163265306,0.99,0.8
Dabrafenib,0.2,D12,334,0.958083832335,0.0419161676647,0.97,0.595
VX-702,0.2,D13,267,0.985018726592,0.0149812734082,0.98,0.615
MK-1775,0.04,D14,259,0.760617760618,0.239382239382,0.82,0.655
Regorafenib,0.0016,D15,236,0.949152542373,0.0508474576271,0.95,0.68
Bleomycin,1.0,D16,245,0.983673469388,0.0163265306122,0.98,0.63
Sorafenib,0.0016,D17,247,0.97975708502,0.0202429149798,0.98,0.7
YM155,0.008,D18,220,0.990909090909,0.00909090909091,0.99,0.53
Gefitinib,0.0016,D19,259,0.972972972973,0.027027027027,0.97,0.57
Sorafenib,0.008,D20,218,0.97247706422,0.0275229357798,0.98,0.64
Oxaliplatin mit 5-FU,0.04,D21,209,0.966507177033,0.0334928229665,0.96,0.62
Erlotinib,0.04,D22,283,0.989399293286,0.0106007067138,0.99,0.57
Afatinib,0.2,D23,358,0.695530726257,0.304469273743,0.93,0.82
Alpelisib,0.0016,D24,228,0.991228070175,0.00877192982456,0.99,0.655
Taselisib,0.008,E01,375,0.997333333333,0.00266666666667,0.99,0.55
YM155,0.2,E02,460,0.884782608696,0.115217391304,0.85,0.65
Irinotecan mit 5-FU + Gefitinib,0.0016,E03,199,0.994974874372,0.00502512562814,0.99,0.61
Oxaliplatin mit 5-FU + Gefitinib,0.2,E04,225,0.991111111111,0.00888888888889,0.98,0.65
Etoposid,0.04,E05,217,0.953917050691,0.0460829493088,0.98,0.555
DMSO,1.0,E06,259,0.957528957529,0.042471042471,0.95,0.58
Oxaliplatin,0.0016,E07,237,0.974683544304,0.0253164556962,0.99,0.62
Etoposid,1.0,E08,330,0.536363636364,0.463636363636,0.72,0.69
pazopanib,0.04,E09,288,0.965277777778,0.0347222222222,0.95,0.625
Venetoclax,0.2,E10,216,0.986111111111,0.0138888888889,0.98,0.77
Bexaroten,1.0,E11,224,0.96875,0.03125,0.98,0.68
Afatinib,1.0,E12,384,0.731770833333,0.268229166667,0.78,0.64
DMSO,0.04,E13,224,0.96875,0.03125,0.98,0.54
Birinapant,0.2,E14,204,0.916666666667,0.0833333333333,0.91,0.7
Afatinib,0.04,E15,349,0.959885386819,0.0401146131805,0.94,0.665
17AAG,0.0016,E16,227,0.938325991189,0.0616740088106,0.98,0.63
DMSO,0.2,E17,230,0.973913043478,0.0260869565217,0.99,0.58
MK-1775,0.0016,E18,211,0.990521327014,0.00947867298578,0.99,0.68
Trametinib,0.008,E19,381,0.981627296588,0.0183727034121,0.99,0.54
Irinotecan / SN-38,1.0,E20,687,0.00291120815138,0.997088791849,0.655,0.97
Idelalisib,1.0,E21,300,0.956666666667,0.0433333333333,0.95,0.57
Bleomycin,0.2,E22,211,0.990521327014,0.00947867298578,0.99,0.71
Palbociclib,0.008,E23,234,0.987179487179,0.0128205128205,0.98,0.71
VX-702,1.0,E24,198,0.974747474747,0.0252525252525,0.99,0.63
Etoposid,0.008,F01,232,0.995689655172,0.00431034482759,0.99,0.51
Dasatinib,1.0,F02,413,0.937046004843,0.0629539951574,0.92,0.545
DMSO,0.2,F03,243,0.979423868313,0.0205761316872,0.98,0.62
Cabozantinib maleate,1.0,F04,324,0.867283950617,0.132716049383,0.9,0.62
Irinotecan / SN-38,0.008,F05,622,0.0675241157556,0.932475884244,0.58,0.9
Miglitol,0.008,F06,247,0.991902834008,0.0080971659919,0.99,0.675
Paclitaxel,0.0016,F07,226,0.973451327434,0.0265486725664,0.98,0.595
Gefitinib,0.04,F08,372,0.766129032258,0.233870967742,0.81,0.64
Staurosporine_500nM,0.0016,F09,279,0.197132616487,0.802867383513,0.73,0.825
Gefitinib,1.0,F10,339,0.979351032448,0.0206489675516,0.96,0.62
Doxorubicin,0.008,F11,303,0.0627062706271,0.937293729373,0.635,0.86
Axitinib,0.008,F12,235,0.987234042553,0.0127659574468,0.98,0.54
ALISERTIB,0.04,F13,241,0.97510373444,0.0248962655602,0.99,0.59
Gefitinib,0.008,F14,331,0.990936555891,0.00906344410876,0.99,0.6
Oxaliplatin,1.0,F15,204,0.975490196078,0.0245098039216,0.99,0.64
DMSO,0.0016,F16,248,0.991935483871,0.00806451612903,0.99,0.63
AZD 5363,0.04,F17,284,0.978873239437,0.0211267605634,0.95,0.64
Dacarbazine,0.2,F18,245,0.983673469388,0.0163265306122,0.99,0.695
AZD 5363,0.0016,F19,210,0.966666666667,0.0333333333333,0.97,0.64
Napabucasin,0.2,F20,217,0.958525345622,0.0414746543779,0.955,0.59
Nutlin3a,1.0,F21,295,0.698305084746,0.301694915254,0.81,0.7
Panobinostat,0.04,F22,349,0.974212034384,0.025787965616,0.94,0.59
Dabrafenib,0.04,F23,254,0.98031496063,0.0196850393701,0.98,0.58
Palbociclib,0.2,F24,235,0.987234042553,0.0127659574468,0.99,0.7
Idelalisib,0.0016,G01,201,0.995024875622,0.00497512437811,0.99,0.52
Bortezomib,1.0,G02,1518,0.00395256916996,0.99604743083,0.575,0.97
Napabucasin,1.0,G03,220,0.95,0.05,0.91,0.61
Binimetinib,0.04,G04,363,0.98347107438,0.0165289256198,0.97,0.66
DMSO,0.0016,G05,212,0.995283018868,0.00471698113208,0.99,0.53
Afatinib,0.0016,G06,299,0.983277591973,0.0167224080268,0.99,0.72
Bortezomib,0.008,G07,1009,0.183349851338,0.816650148662,0.68,0.87
DMSO,0.008,G08,234,0.978632478632,0.0213675213675,0.99,0.61
Staurosporine_500nM,1.0,G09,230,0.421739130435,0.578260869565,0.73,0.75
Dacarbazine,1.0,G10,238,0.983193277311,0.0168067226891,0.99,0.55
Birinapant,0.008,G11,231,0.961038961039,0.038961038961,0.95,0.57
DMSO,0.008,G12,224,0.977678571429,0.0223214285714,0.99,0.55
MK-1775,0.008,G13,228,0.964912280702,0.0350877192982,0.98,0.605
DMSO,0.008,G14,223,1.0,0.0,0.99,
lapatinib,1.0,G15,222,0.977477477477,0.0225225225225,0.99,0.58
DMSO,0.2,G16,237,0.995780590717,0.0042194092827,0.99,0.59
Sorafenib,0.04,G17,234,0.987179487179,0.0128205128205,0.99,0.6
Regorafenib,0.008,G18,257,0.961089494163,0.0389105058366,0.99,0.615
Dasatinib,0.04,G19,451,0.993348115299,0.00665188470067,0.99,0.57
lapatinib,0.2,G20,256,1.0,0.0,0.99,
Olaparib,1.0,G21,319,0.492163009404,0.507836990596,0.75,0.7
Vismodegib,0.04,G22,206,0.966019417476,0.0339805825243,0.95,0.58
Doxorubicin,0.04,G23,316,0.0632911392405,0.936708860759,0.6,0.83
Dabrafenib,1.0,G24,325,0.953846153846,0.0461538461538,0.98,0.59
Crizotinib,0.2,H01,202,0.99504950495,0.0049504950495,0.98,0.57
Venetoclax,1.0,H02,220,0.986363636364,0.0136363636364,0.98,0.56
pazopanib,0.0016,H03,235,0.991489361702,0.00851063829787,0.99,0.64
Nutlin3a,0.04,H04,256,0.98046875,0.01953125,0.98,0.6
Staurosporine_500nM,0.0016,H05,261,0.344827586207,0.655172413793,0.7,0.75
Docetaxel,0.2,H06,251,0.924302788845,0.0756972111554,0.91,0.67
MK-8776/ SCH900776,0.008,H07,230,0.982608695652,0.0173913043478,0.99,0.665
PHENFORMIN,0.008,H08,240,0.975,0.025,0.99,0.765
Sunitinib,0.0016,H09,219,0.990867579909,0.00913242009132,0.99,0.61
PRI-724,1.0,H10,225,0.968888888889,0.0311111111111,0.96,0.58
LGK974,1.0,H11,291,0.941580756014,0.0584192439863,0.905,0.65
Sunitinib,0.04,H12,235,0.987234042553,0.0127659574468,0.99,0.55
Doxorubicin,0.0016,H13,217,0.903225806452,0.0967741935484,0.87,0.67
Staurosporine_500nM,1.0,H14,282,0.255319148936,0.744680851064,0.675,0.79
Methotrexate,0.008,H15,212,0.985849056604,0.0141509433962,0.99,0.64
Cabozantinib maleate,0.2,H16,316,0.879746835443,0.120253164557,0.93,0.65
Docetaxel,0.0016,H17,219,0.963470319635,0.0365296803653,0.98,0.58
Birinapant,0.04,H18,217,0.930875576037,0.0691244239631,0.945,0.69
Paclitaxel,0.2,H19,214,0.906542056075,0.0934579439252,0.95,0.705
pazopanib,0.008,H20,235,0.957446808511,0.0425531914894,0.97,0.605
Dabrafenib,0.008,H21,219,0.995433789954,0.00456621004566,0.99,0.63
Mitomycin C,0.008,H22,238,0.932773109244,0.0672268907563,0.97,0.565
Mitomycin C,0.0016,H23,255,0.890196078431,0.109803921569,0.86,0.62
Doxorubicin,1.0,H24,639,0.00312989045383,0.996870109546,0.53,0.91
Paclitaxel,0.008,I01,201,0.975124378109,0.0248756218905,0.98,0.53
GSK2636771,0.0016,I02,280,0.992857142857,0.00714285714286,0.97,0.625
ruxolitinib,0.0016,I03,258,0.984496124031,0.015503875969,0.99,0.545
Olaparib,0.008,I04,242,0.98347107438,0.0165289256198,0.99,0.54
MK-8776/ SCH900776,0.04,I05,270,0.974074074074,0.0259259259259,0.97,0.59
Fludarabine,1.0,I06,226,0.986725663717,0.0132743362832,0.99,0.59
VX-702,0.04,I07,236,0.974576271186,0.0254237288136,0.98,0.6
DMSO,1.0,I08,236,0.987288135593,0.0127118644068,0.99,0.66
Miglitol,0.04,I09,246,0.979674796748,0.020325203252,0.98,0.52
Mitomycin C,0.04,I10,242,0.892561983471,0.107438016529,0.94,0.6
Dabrafenib with Trametinib,0.2,I11,491,0.191446028513,0.808553971487,0.615,0.8
Birinapant,1.0,I12,222,0.900900900901,0.0990990990991,0.86,0.64
Dabrafenib with Trametinib,1.0,I13,497,0.187122736419,0.812877263581,0.61,0.8
DMSO,0.2,I14,219,0.990867579909,0.00913242009132,0.99,0.55
