Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Linifanib (ABT-869),nan,A01,329,0.936170212766,0.063829787234,0.9,0.61
Y-27632 2HCl,nan,A02,384,0.989583333333,0.0104166666667,0.98,0.58
Cediranib (AZD2171),nan,A03,375,0.848,0.152,0.82,0.61
Avagacestat (BMS-708163),nan,A04,427,0.992974238876,0.00702576112412,0.99,0.68
Motesanib Diphosphate (AMG-706),nan,A05,404,0.987623762376,0.0123762376238,0.99,0.54
TWS119,nan,A06,396,0.957070707071,0.0429292929293,0.95,0.63
Sunitinib Malate,nan,A07,223,0.704035874439,0.295964125561,0.68,0.63
AZ 960,nan,A08,241,0.178423236515,0.821576763485,0.72,0.81
SL-327,nan,A09,348,0.997126436782,0.00287356321839,0.99,0.53
MK-0752,nan,A10,338,1.0,0.0,0.98,
SU11274,nan,A11,477,0.991614255765,0.0083857442348,0.99,0.565
CHIR-98014,nan,A12,336,0.997023809524,0.00297619047619,0.98,0.52
Vatalanib (PTK787) 2HCl,nan,A13,367,0.978201634877,0.0217983651226,0.98,0.625
WHI-P154,nan,A14,384,0.989583333333,0.0104166666667,0.98,0.615
Foretinib (GSK1363089),nan,A15,339,0.991150442478,0.00884955752212,0.98,0.55
IWR-1-endo,nan,A16,327,0.993883792049,0.00611620795107,0.98,0.715
AT9283,nan,A17,406,0.302955665025,0.697044334975,0.65,0.78
BIO,nan,A18,465,0.752688172043,0.247311827957,0.84,0.71
Lenvatinib (E7080),nan,A19,387,0.958656330749,0.0413436692506,0.96,0.605
K02288,nan,A20,539,0.881261595547,0.118738404453,0.83,0.64
WZ8040,nan,A21,389,0.994858611825,0.00514138817481,0.99,0.685
Filgotinib (GLPG0634),nan,A22,398,0.994974874372,0.00502512562814,0.99,0.595
DMSO,nan,A23,321,0.993769470405,0.00623052959502,0.99,0.645
DMSO,nan,A24,431,1.0,0.0,0.99,
AG-1024,nan,B01,497,0.997987927565,0.00201207243461,0.98,0.71
GNF-5,nan,B02,477,0.991614255765,0.0083857442348,0.97,0.53
BX-912,nan,B03,359,0.896935933148,0.103064066852,0.84,0.6
DMSO,nan,B04,398,0.994974874372,0.00502512562814,0.99,0.58
Aurora A Inhibitor I,nan,B05,394,0.875634517766,0.124365482234,0.9,0.63
VX-11e,nan,B06,391,0.721227621483,0.278772378517,0.84,0.68
Pimasertib (AS-703026),nan,B07,319,0.686520376176,0.313479623824,0.77,0.63
DMSO,nan,B08,455,0.997802197802,0.0021978021978,0.99,0.63
Quizartinib (AC220),nan,B09,461,0.984815618221,0.0151843817787,0.96,0.54
LJI308,nan,B10,452,0.997787610619,0.00221238938053,0.99,0.58
PHT-427,nan,B11,421,0.997624703088,0.00237529691211,0.98,0.57
DMSO,nan,B12,417,0.99520383693,0.00479616306954,1.0,0.64
BIRB 796 (Doramapimod),nan,B13,348,0.991379310345,0.00862068965517,0.985,0.6
VE-821,nan,B14,448,1.0,0.0,0.99,
AZD8330,nan,B15,330,0.724242424242,0.275757575758,0.72,0.62
DMSO,nan,B16,379,0.997361477573,0.00263852242744,0.99,0.82
GSK461364,nan,B17,341,0.524926686217,0.475073313783,0.71,0.735
BMS-582949,nan,B18,433,0.990762124711,0.00923787528868,0.98,0.57
Mubritinib (TAK 165),nan,B19,593,0.956155143339,0.043844856661,0.97,0.645
DMSO,nan,B20,437,0.993135011442,0.00686498855835,0.99,0.54
Volasertib (BI 6727),nan,B21,453,1.0,0.0,0.99,
DMSO,nan,B22,357,1.0,0.0,0.99,
DMSO,nan,B23,434,0.995391705069,0.00460829493088,0.99,0.62
DMSO,nan,B24,388,0.997422680412,0.00257731958763,1.0,0.71
Axitinib,nan,C01,456,0.978070175439,0.0219298245614,0.97,0.655
Enzastaurin (LY317615),nan,C02,316,0.981012658228,0.0189873417722,0.97,0.64
"Dovitinib (TKI-258, CHIR-258)",nan,C03,302,0.675496688742,0.324503311258,0.69,0.63
Ruxolitinib (INCB018424),nan,C04,454,0.991189427313,0.00881057268722,0.99,0.55
