Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Chrysophanic Acid,nan,A01,165,0.993939393939,0.00606060606061,0.97,0.72
Anacardic Acid,nan,A02,188,0.984042553191,0.0159574468085,0.97,0.66
LY2603618,nan,A03,215,0.981395348837,0.0186046511628,0.91,0.64
DMSO,nan,A04,224,0.986607142857,0.0133928571429,0.96,0.7
PF-00562271,nan,A05,91,0.164835164835,0.835164835165,0.6,0.72
SC1,nan,A06,63,0.0634920634921,0.936507936508,0.595,0.74
R547,nan,A07,122,0.188524590164,0.811475409836,0.57,0.7
DMSO,nan,A08,192,0.96875,0.03125,0.96,0.57
TAK-901,nan,A09,87,0.310344827586,0.689655172414,0.625,0.715
PLX7904,nan,A10,141,0.971631205674,0.0283687943262,0.93,0.74
TG101348 (SAR302503),nan,A11,117,0.034188034188,0.965811965812,0.54,0.7
DMSO,nan,A12,232,0.991379310345,0.00862068965517,0.96,0.69
Tivantinib (ARQ 197),nan,A13,219,0.75799086758,0.24200913242,0.71,0.62
Butein,nan,A14,224,0.982142857143,0.0178571428571,0.96,0.565
MK-2461,nan,A15,239,0.949790794979,0.0502092050209,0.92,0.57
DMSO,nan,A16,292,0.993150684932,0.00684931506849,0.97,0.58
Dabrafenib (GSK2118436),nan,A17,206,0.834951456311,0.165048543689,0.85,0.675
DMSO,nan,A18,242,0.987603305785,0.0123966942149,0.96,0.61
TPCA-1,nan,A19,152,0.776315789474,0.223684210526,0.69,0.59
DMSO,nan,A20,258,0.984496124031,0.015503875969,0.97,0.59
IKK-16 (IKK Inhibitor VII),nan,A21,88,0.102272727273,0.897727272727,0.565,0.78
DMSO,nan,A22,178,0.994382022472,0.00561797752809,0.96,0.62
DMSO,nan,A23,185,0.978378378378,0.0216216216216,0.96,0.585
DMSO,nan,A24,168,0.982142857143,0.0178571428571,0.97,0.64
PF-477736,nan,B01,148,0.452702702703,0.547297297297,0.665,0.65
Y-27632 2HCl,nan,B02,156,0.99358974359,0.00641025641026,0.98,0.56
Piceatannol,nan,B03,206,0.980582524272,0.0194174757282,0.92,0.565
Avagacestat (BMS-708163),nan,B04,150,0.966666666667,0.0333333333333,0.94,0.68
AP26113,nan,B05,49,0.0816326530612,0.918367346939,0.53,0.81
TWS119,nan,B06,149,0.946308724832,0.0536912751678,0.9,0.61
PD168393,nan,B07,96,0.958333333333,0.0416666666667,0.88,0.61
AZ 960,nan,B08,93,0.150537634409,0.849462365591,0.61,0.74
RN486,nan,B09,218,0.98623853211,0.0137614678899,0.93,0.6
MK-0752,nan,B10,178,0.988764044944,0.0112359550562,0.94,0.555
AZD3463,nan,B11,58,0.0689655172414,0.931034482759,0.65,0.845
CHIR-98014,nan,B12,121,0.917355371901,0.0826446280992,0.93,0.57
SSR128129E,nan,B13,229,0.978165938865,0.0218340611354,0.96,0.64
WHI-P154,nan,B14,202,0.990099009901,0.00990099009901,0.97,0.53
GF109203X,nan,B15,135,0.614814814815,0.385185185185,0.62,0.675
IWR-1-endo,nan,B16,153,0.888888888889,0.111111111111,0.82,0.58
FRAX597,nan,B17,193,0.549222797927,0.450777202073,0.61,0.61
BIO,nan,B18,153,0.496732026144,0.503267973856,0.61,0.62
TG003,nan,B19,209,0.980861244019,0.0191387559809,0.96,0.75
K02288,nan,B20,270,0.903703703704,0.0962962962963,0.87,0.655
KN-62,nan,B21,121,0.96694214876,0.0330578512397,0.93,0.65
Filgotinib (GLPG0634),nan,B22,172,0.994186046512,0.00581395348837,0.96,0.53
DMSO,nan,B23,181,0.977900552486,0.0220994475138,0.96,0.695
DMSO,nan,B24,185,0.983783783784,0.0162162162162,0.97,0.75
Phenformin HCl,nan,C01,57,0.894736842105,0.105263157895,0.85,0.64
Filgotinib (GLPG0634),nan,C02,241,0.98755186722,0.0124481327801,0.97,0.6
DCC-2036 (Rebastinib),nan,C03,126,0.904761904762,0.0952380952381,0.78,0.635
DMSO,nan,C04,195,0.974358974359,0.025641025641,0.97,0.67
Trametinib (GSK1120212),nan,C05,90,0.333333333333,0.666666666667,0.57,0.715
SU6656,nan,C06,146,0.952054794521,0.0479452054795,0.91,0.54
WAY-600,nan,C07,148,0.986486486486,0.0135135135135,0.91,0.605
DMSO,nan,C08,207,1.0,0.0,0.98,
AMG-900,nan,C09,186,0.806451612903,0.193548387097,0.78,0.625
AZD3759,nan,C10,146,0.979452054795,0.0205479452055,0.93,0.59
PHA-767491,nan,C11,50,0.26,0.74,0.6,0.65
DMSO,nan,C12,185,0.994594594595,0.00540540540541,0.98,0.55
Varlitinib,nan,C13,177,0.988700564972,0.0112994350282,0.96,0.52
GDC-0349,nan,C14,68,0.985294117647,0.0147058823529,0.9,0.63
AZD2014,nan,C15,54,0.925925925926,0.0740740740741,0.835,0.645
DMSO,nan,C16,175,0.982857142857,0.0171428571429,0.97,0.72
GDC-0068,nan,C17,135,0.977777777778,0.0222222222222,0.95,0.7
DMSO,nan,C18,203,0.975369458128,0.0246305418719,0.96,0.63
SAR131675,nan,C19,102,0.990196078431,0.00980392156863,0.92,0.65
DMSO,nan,C20,166,0.987951807229,0.0120481927711,0.97,0.645
PF-562271,nan,C21,44,0.295454545455,0.704545454545,0.64,0.69
DMSO,nan,C22,170,0.958823529412,0.0411764705882,0.95,0.74
DMSO,nan,C23,179,1.0,0.0,0.96,
DMSO,nan,C24,159,0.993710691824,0.0062893081761,0.945,0.54
Go 6983,nan,D01,85,0.729411764706,0.270588235294,0.64,0.67
Enzastaurin (LY317615),nan,D02,148,0.945945945946,0.0540540540541,0.95,0.68
Schisandrin B (Sch B),nan,D03,156,0.987179487179,0.0128205128205,0.98,0.54
Ruxolitinib (INCB018424),nan,D04,210,0.985714285714,0.0142857142857,0.94,0.53
AZD2932,nan,D05,129,0.914728682171,0.0852713178295,0.93,0.6
Semagacestat (LY450139),nan,D06,142,0.985915492958,0.0140845070423,0.94,0.51
CX-6258 HCl,nan,D07,153,0.941176470588,0.0588235294118,0.85,0.68
DAPT (GSI-IX),nan,D08,203,0.990147783251,0.00985221674877,0.96,0.705
LDK378,nan,D09,60,0.1,0.9,0.53,0.7
ICG-001,nan,D10,160,0.69375,0.30625,0.72,0.64
NU6027,nan,D11,90,0.988888888889,0.0111111111111,0.905,0.74
GW788388,nan,D12,180,0.988888888889,0.0111111111111,0.97,0.555
AVL-292,nan,D13,129,0.961240310078,0.0387596899225,0.89,0.65
S-Ruxolitinib (INCB018424),nan,D14,186,0.978494623656,0.0215053763441,0.96,0.69
GSK650394,nan,D15,213,0.953051643192,0.0469483568075,0.95,0.585
SANT-1,nan,D16,163,0.981595092025,0.0184049079755,0.96,0.66
CO-1686 (AVL-301),nan,D17,117,0.948717948718,0.0512820512821,0.94,0.585
Ro 31-8220 Mesylate,nan,D18,75,0.693333333333,0.306666666667,0.66,0.63
ERK5-IN-1,nan,D19,133,0.96992481203,0.0300751879699,0.9,0.54
AR-A014418,nan,D20,180,0.988888888889,0.0111111111111,0.97,0.695
KN-93 Phosphate,nan,D21,202,0.965346534653,0.0346534653465,0.92,0.57
STA-21,nan,D22,143,1.0,0.0,0.94,
DMSO,nan,D23,165,0.969696969697,0.030303030303,0.95,0.6
DMSO,nan,D24,130,0.984615384615,0.0153846153846,0.96,0.58
Daphnetin,nan,E01,137,0.963503649635,0.036496350365,0.96,0.57
LDN-214117,nan,E02,228,0.973684210526,0.0263157894737,0.95,0.52
CCT128930,nan,E03,120,0.85,0.15,0.9,0.6
DMSO,nan,E04,141,1.0,0.0,0.97,
Flavopiridol HCl,nan,E05,73,0.232876712329,0.767123287671,0.58,0.63
