Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Taselisib,1.0,A01,561,0.370766488414,0.629233511586,0.66,0.74
Defactinib,0.0016,A02,628,0.993630573248,0.00636942675159,1.0,0.545
YM155,0.04,A03,697,0.995695839311,0.00430416068867,1.0,0.72
Irinotecan mit 5-FU + Gefitinib,0.008,A04,570,0.978947368421,0.0210526315789,0.98,0.715
Volasertib,0.04,A05,532,0.456766917293,0.543233082707,0.83,0.85
Gemcitabine,0.04,A06,680,0.632352941176,0.367647058824,0.76,0.72
Bexaroten,0.04,A07,593,0.989881956155,0.0101180438449,1.0,0.715
Dasatinib,0.008,A08,580,0.989655172414,0.0103448275862,1.0,0.57
Staurosporine_500nM,0.04,A09,674,0.391691394659,0.608308605341,0.745,0.82
Palbociclib,0.0016,A10,686,0.99416909621,0.00583090379009,1.0,0.715
Vinblastin,0.0016,A11,686,0.997084548105,0.00291545189504,1.0,0.635
Vinblastin,0.2,A12,709,0.320169252468,0.679830747532,0.7,0.81
Irinotecan mit 5-FU,0.0016,A13,669,1.0,0.0,1.0,
YM155,1.0,A14,988,0.0728744939271,0.927125506073,0.63,0.92
Irinotecan / SN-38,0.2,A15,821,0.0,1.0,,0.98
Dabrafenib with Trametinib,0.04,A16,730,0.986301369863,0.013698630137,0.99,0.615
DMSO,0.008,A17,594,1.0,0.0,1.0,
AZD 4547,0.2,A18,596,0.984899328859,0.0151006711409,1.0,0.53
Afatinib,0.008,A19,582,0.994845360825,0.00515463917526,1.0,0.66
ALISERTIB,0.008,A20,604,0.895695364238,0.104304635762,0.9,0.69
lapatinib,0.04,A21,644,0.995341614907,0.00465838509317,1.0,0.82
ruxolitinib,0.04,A22,596,0.994966442953,0.00503355704698,1.0,0.8
Cabozantinib maleate,0.04,A23,710,0.992957746479,0.00704225352113,1.0,0.59
Panobinostat,0.008,A24,677,0.994091580502,0.00590841949778,1.0,0.62
Idelalisib,0.2,B01,797,0.993726474279,0.00627352572146,1.0,0.74
Crizotinib,1.0,B02,536,0.00373134328358,0.996268656716,0.615,0.98
DMSO,0.008,B03,643,0.992223950233,0.00777604976672,0.99,0.56
sonidegib,0.2,B04,647,0.978361669243,0.0216383307573,0.99,0.625
Irinotecan / SN-38,0.04,B05,560,0.214285714286,0.785714285714,0.825,0.93
Vorinostat,0.0016,B06,789,0.992395437262,0.00760456273764,1.0,0.675
Trifluoridin/Tipiracil,1.0,B07,786,0.941475826972,0.058524173028,0.94,0.64
DMSO,0.2,B08,618,0.991909385113,0.00809061488673,1.0,0.61
sonidegib,0.0016,B09,645,0.998449612403,0.0015503875969,1.0,0.67
AZD 5363,0.008,B10,741,0.985155195682,0.0148448043185,0.99,0.65
LGK974,0.0016,B11,785,0.997452229299,0.00254777070064,1.0,0.615
5-FU,0.008,B12,837,0.965352449223,0.0346475507766,0.99,0.61
Everolimus,0.2,B13,656,0.99237804878,0.00762195121951,1.0,0.75
AZD 4547,0.0016,B14,789,0.997465145754,0.00253485424588,1.0,0.665
Oxaliplatin mit 5-FU + Gefitinib,0.04,B15,717,0.995815899582,0.00418410041841,1.0,0.54
Paclitaxel,0.04,B16,817,0.91064871481,0.0893512851897,0.92,0.64
PHENFORMIN,0.0016,B17,683,0.99560761347,0.00439238653001,1.0,0.54
pazopanib,0.2,B18,723,0.995850622407,0.00414937759336,1.0,0.87
Irinotecan mit 5-FU,1.0,B19,595,0.0487394957983,0.951260504202,0.625,0.94
Trametinib,1.0,B20,855,0.382456140351,0.617543859649,0.75,0.82
Venetoclax,0.008,B21,650,0.984615384615,0.0153846153846,0.99,0.59
Docetaxel,0.04,B22,687,0.439592430859,0.560407569141,0.8,0.83
Alpelisib,0.008,B23,672,0.995535714286,0.00446428571429,1.0,0.58
Trametinib,0.0016,B24,618,1.0,0.0,1.0,
Taselisib,0.2,C01,783,0.936143039591,0.0638569604087,0.94,0.655
Irinotecan mit 5-FU + Gefitinib,0.04,C02,715,0.591608391608,0.408391608392,0.77,0.75
Ponatinib,0.008,C03,731,0.995896032832,0.00410396716826,1.0,0.58
Gemcitabine,0.0016,C04,755,0.990728476821,0.00927152317881,1.0,0.53
5-FU,0.2,C05,720,0.988888888889,0.0111111111111,0.99,0.565
Etoposid,0.0016,C06,688,0.995639534884,0.00436046511628,1.0,0.56
Vorinostat,0.008,C07,647,0.99227202473,0.00772797527048,1.0,0.58
Olaparib,0.2,C08,572,0.994755244755,0.00524475524476,1.0,0.57
Everolimus,0.0016,C09,617,0.998379254457,0.00162074554295,1.0,0.82
Bexaroten,0.008,C10,567,0.980599647266,0.0194003527337,1.0,0.71
Venetoclax,0.04,C11,612,0.998366013072,0.0016339869281,1.0,0.53
Docetaxel,1.0,C12,414,0.775362318841,0.224637681159,0.92,0.77
PRI-724,0.0016,C13,638,0.992163009404,0.00783699059561,1.0,0.62
Erlotinib,0.0016,C14,635,0.987401574803,0.0125984251969,0.99,0.545
Bortezomib,0.2,C15,682,0.00439882697947,0.995601173021,0.54,0.98
DMSO,0.0016,C16,552,0.992753623188,0.00724637681159,1.0,0.825
GSK2636771,0.2,C17,714,0.997198879552,0.00280112044818,1.0,0.6
Methotrexate,0.0016,C18,640,0.99375,0.00625,0.99,0.61
PHENFORMIN,0.04,C19,655,0.995419847328,0.00458015267176,1.0,0.83
5-FU,0.04,C20,735,0.987755102041,0.0122448979592,1.0,0.66
Defactinib,1.0,C21,620,0.996774193548,0.00322580645161,1.0,0.66
Venetoclax,0.0016,C22,721,0.988904299584,0.0110957004161,1.0,0.655
GSK2636771,0.008,C23,715,0.993006993007,0.00699300699301,1.0,0.55
DMSO,0.04,C24,722,0.995844875346,0.00415512465374,0.99,0.58
Dasatinib,0.0016,D01,860,0.991860465116,0.00813953488372,1.0,0.6
Olaparib,0.0016,D02,734,0.987738419619,0.0122615803815,1.0,0.6
Dacarbazine,0.04,D03,732,0.993169398907,0.0068306010929,1.0,0.69
Erlotinib,0.008,D04,812,0.985221674877,0.0147783251232,0.99,0.625
Cabozantinib maleate,0.0016,D05,782,0.984654731458,0.0153452685422,1.0,0.565
Regorafenib,0.04,D06,737,0.982360922659,0.0176390773406,0.99,0.59
