Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Chrysophanic Acid,nan,A01,141,1.0,0.0,0.92,
Anacardic Acid,nan,A02,139,1.0,0.0,0.92,
LY2603618,nan,A03,86,1.0,0.0,0.85,
DMSO,nan,A04,132,0.909090909091,0.0909090909091,0.89,0.63
PF-00562271,nan,A05,153,0.97385620915,0.0261437908497,0.83,0.61
SC1,nan,A06,193,0.0621761658031,0.937823834197,0.55,0.84
R547,nan,A07,154,0.201298701299,0.798701298701,0.66,0.83
DMSO,nan,A08,115,0.982608695652,0.0173913043478,0.89,0.675
TAK-901,nan,A09,168,0.988095238095,0.0119047619048,0.88,0.55
PLX7904,nan,A10,146,1.0,0.0,0.88,
TG101348 (SAR302503),nan,A11,160,0.9875,0.0125,0.865,0.67
DMSO,nan,A12,136,0.992647058824,0.00735294117647,0.9,0.78
Tivantinib (ARQ 197),nan,A13,121,0.99173553719,0.00826446280992,0.91,0.54
Butein,nan,A14,140,1.0,0.0,0.92,
MK-2461,nan,A15,127,1.0,0.0,0.92,
DMSO,nan,A16,139,1.0,0.0,0.92,
Dabrafenib (GSK2118436),nan,A17,163,0.993865030675,0.00613496932515,0.91,0.54
DMSO,nan,A18,140,1.0,0.0,0.92,
TPCA-1,nan,A19,186,0.994623655914,0.00537634408602,0.88,0.56
DMSO,nan,A20,152,1.0,0.0,0.91,
IKK-16 (IKK Inhibitor VII),nan,A21,93,0.774193548387,0.225806451613,0.75,0.59
DMSO,nan,A22,137,0.992700729927,0.00729927007299,0.91,0.59
DMSO,nan,A23,125,0.992,0.008,0.89,0.64
DMSO,nan,A24,152,0.986842105263,0.0131578947368,0.93,0.58
PF-477736,nan,B01,90,0.855555555556,0.144444444444,0.75,0.68
Y-27632 2HCl,nan,B02,141,0.985815602837,0.0141843971631,0.88,0.565
Piceatannol,nan,B03,153,0.267973856209,0.732026143791,0.61,0.67
Avagacestat (BMS-708163),nan,B04,131,0.984732824427,0.0152671755725,0.91,0.635
AP26113,nan,B05,150,0.00666666666667,0.993333333333,0.63,0.82
TWS119,nan,B06,166,0.933734939759,0.066265060241,0.82,0.56
