Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Taselisib,1.0,A01,256,0.86328125,0.13671875,0.765,0.66
Defactinib,0.0016,A02,313,0.996805111821,0.00319488817891,0.91,0.58
YM155,0.04,A03,295,0.996610169492,0.00338983050847,0.88,0.53
Irinotecan mit 5-FU + Gefitinib,0.008,A04,297,0.996632996633,0.003367003367,0.86,0.53
Volasertib,0.04,A05,366,0.939890710383,0.0601092896175,0.82,0.58
Gemcitabine,0.04,A06,281,0.978647686833,0.0213523131673,0.84,0.57
Bexaroten,0.04,A07,313,0.993610223642,0.00638977635783,0.9,0.6
Dasatinib,0.008,A08,344,0.994186046512,0.00581395348837,0.9,0.565
Staurosporine_500nM,0.04,A09,371,0.407008086253,0.592991913747,0.7,0.67
Palbociclib,0.0016,A10,305,0.996721311475,0.00327868852459,0.9,0.57
Vinblastin,0.0016,A11,292,0.996575342466,0.00342465753425,0.89,0.51
Vinblastin,0.2,A12,330,0.642424242424,0.357575757576,0.73,0.62
Irinotecan mit 5-FU,0.0016,A13,285,0.99298245614,0.00701754385965,0.89,0.535
YM155,1.0,A14,185,0.935135135135,0.0648648648649,0.82,0.55
Irinotecan / SN-38,0.2,A15,102,0.0686274509804,0.93137254902,0.63,0.7
Dabrafenib with Trametinib,0.04,A16,162,0.740740740741,0.259259259259,0.65,0.56
DMSO,0.008,A17,325,1.0,0.0,0.91,
AZD 4547,0.2,A18,297,0.996632996633,0.003367003367,0.9,0.65
Afatinib,0.008,A19,279,0.770609318996,0.229390681004,0.725,0.58
ALISERTIB,0.008,A20,308,0.99025974026,0.00974025974026,0.87,0.52
lapatinib,0.04,A21,290,0.975862068966,0.0241379310345,0.89,0.53
ruxolitinib,0.04,A22,271,0.9963099631,0.00369003690037,0.89,0.52
Cabozantinib maleate,0.04,A23,302,0.996688741722,0.00331125827815,0.91,0.51
Panobinostat,0.008,A24,261,0.996168582375,0.00383141762452,0.89,0.51
Idelalisib,0.2,B01,316,0.996835443038,0.00316455696203,0.89,0.57
Crizotinib,1.0,B02,358,0.72905027933,0.27094972067,0.68,0.6
DMSO,0.008,B03,300,0.996666666667,0.00333333333333,0.9,0.63
sonidegib,0.2,B04,310,0.996774193548,0.00322580645161,0.9,0.52
Irinotecan / SN-38,0.04,B05,336,0.883928571429,0.116071428571,0.78,0.57
Vorinostat,0.0016,B06,263,1.0,0.0,0.88,
Trifluoridin/Tipiracil,1.0,B07,295,0.986440677966,0.0135593220339,0.88,0.535
DMSO,0.2,B08,317,0.993690851735,0.00630914826498,0.9,0.53
sonidegib,0.0016,B09,338,0.98224852071,0.0177514792899,0.88,0.53
AZD 5363,0.008,B10,269,0.996282527881,0.00371747211896,0.85,0.51
LGK974,0.0016,B11,306,0.993464052288,0.00653594771242,0.88,0.55
5-FU,0.008,B12,313,0.996805111821,0.00319488817891,0.89,0.74
Everolimus,0.2,B13,324,0.981481481481,0.0185185185185,0.89,0.525
AZD 4547,0.0016,B14,281,0.992882562278,0.00711743772242,0.89,0.56
Oxaliplatin mit 5-FU + Gefitinib,0.04,B15,340,0.991176470588,0.00882352941176,0.89,0.53
Paclitaxel,0.04,B16,373,0.975871313673,0.0241286863271,0.86,0.57
PHENFORMIN,0.0016,B17,317,0.98738170347,0.01261829653,0.9,0.555
pazopanib,0.2,B18,295,0.993220338983,0.00677966101695,0.9,0.545
Irinotecan mit 5-FU,1.0,B19,305,0.560655737705,0.439344262295,0.69,0.625
Trametinib,1.0,B20,237,0.822784810127,0.177215189873,0.7,0.58
Venetoclax,0.008,B21,167,0.88622754491,0.11377245509,0.7,0.56
Docetaxel,0.04,B22,421,0.96674584323,0.0332541567696,0.84,0.565
Alpelisib,0.008,B23,281,0.982206405694,0.017793594306,0.89,0.6
Trametinib,0.0016,B24,305,0.993442622951,0.00655737704918,0.89,0.53
Taselisib,0.2,C01,212,0.858490566038,0.141509433962,0.68,0.58
Irinotecan mit 5-FU + Gefitinib,0.04,C02,329,0.945288753799,0.0547112462006,0.78,0.575
Ponatinib,0.008,C03,296,0.993243243243,0.00675675675676,0.88,0.575
Gemcitabine,0.0016,C04,273,0.989010989011,0.010989010989,0.88,0.6
5-FU,0.2,C05,255,0.964705882353,0.0352941176471,0.79,0.56
Etoposid,0.0016,C06,270,1.0,0.0,0.89,
Vorinostat,0.008,C07,306,1.0,0.0,0.89,
Olaparib,0.2,C08,296,1.0,0.0,0.89,
Everolimus,0.0016,C09,276,0.996376811594,0.0036231884058,0.89,0.69
Bexaroten,0.008,C10,282,0.992907801418,0.00709219858156,0.88,0.53
Venetoclax,0.04,C11,317,1.0,0.0,0.89,
Docetaxel,1.0,C12,303,0.877887788779,0.122112211221,0.75,0.55
PRI-724,0.0016,C13,281,1.0,0.0,0.9,
Erlotinib,0.0016,C14,291,0.993127147766,0.00687285223368,0.87,0.57
Bortezomib,0.2,C15,359,0.0557103064067,0.944289693593,0.55,0.88
DMSO,0.0016,C16,316,0.990506329114,0.00949367088608,0.88,0.6
GSK2636771,0.2,C17,281,1.0,0.0,0.89,
Methotrexate,0.0016,C18,274,0.996350364964,0.0036496350365,0.89,0.52
PHENFORMIN,0.04,C19,299,0.996655518395,0.00334448160535,0.9,0.56
5-FU,0.04,C20,253,0.99209486166,0.00790513833992,0.85,0.545
Defactinib,1.0,C21,256,1.0,0.0,0.87,
Venetoclax,0.0016,C22,285,0.99298245614,0.00701754385965,0.89,0.59
GSK2636771,0.008,C23,284,0.996478873239,0.00352112676056,0.89,0.55
DMSO,0.04,C24,281,0.992882562278,0.00711743772242,0.89,0.58
Dasatinib,0.0016,D01,367,0.994550408719,0.00544959128065,0.91,0.6
Olaparib,0.0016,D02,278,0.989208633094,0.0107913669065,0.88,0.54
Dacarbazine,0.04,D03,312,1.0,0.0,0.9,
Erlotinib,0.008,D04,306,0.996732026144,0.00326797385621,0.88,0.51
Cabozantinib maleate,0.0016,D05,317,0.993690851735,0.00630914826498,0.89,0.625
Regorafenib,0.04,D06,326,1.0,0.0,0.87,
Idelalisib,0.008,D07,317,0.990536277603,0.00946372239748,0.91,0.57
Oxaliplatin mit 5-FU + Gefitinib,0.0016,D08,316,1.0,0.0,0.9,
Palbociclib,1.0,D09,297,0.993265993266,0.00673400673401,0.88,0.545
DMSO,1.0,D10,277,0.996389891697,0.00361010830325,0.89,0.52
Bleomycin,0.008,D11,275,1.0,0.0,0.86,
Dabrafenib,0.2,D12,314,1.0,0.0,0.88,
VX-702,0.2,D13,291,0.996563573883,0.00343642611684,0.89,0.65
MK-1775,0.04,D14,281,1.0,0.0,0.87,
Regorafenib,0.0016,D15,321,0.993769470405,0.00623052959502,0.89,0.535
Bleomycin,1.0,D16,242,0.99173553719,0.00826446280992,0.81,0.54
Sorafenib,0.0016,D17,299,0.986622073579,0.0133779264214,0.89,0.595
YM155,0.008,D18,295,0.993220338983,0.00677966101695,0.88,0.565
Gefitinib,0.0016,D19,263,0.996197718631,0.00380228136882,0.9,0.68
Sorafenib,0.008,D20,287,1.0,0.0,0.89,
Oxaliplatin mit 5-FU,0.04,D21,272,1.0,0.0,0.875,
Erlotinib,0.04,D22,271,0.9963099631,0.00369003690037,0.87,0.56
Afatinib,0.2,D23,326,0.990797546012,0.00920245398773,0.84,0.54
Alpelisib,0.0016,D24,292,1.0,0.0,0.88,
Taselisib,0.008,E01,319,0.996865203762,0.00313479623824,0.87,0.52
YM155,0.2,E02,282,0.964539007092,0.0354609929078,0.87,0.575
Irinotecan mit 5-FU + Gefitinib,0.0016,E03,279,0.992831541219,0.00716845878136,0.89,0.555
Oxaliplatin mit 5-FU + Gefitinib,0.2,E04,291,0.962199312715,0.0378006872852,0.81,0.61
Etoposid,0.04,E05,273,0.989010989011,0.010989010989,0.87,0.54
DMSO,1.0,E06,307,0.983713355049,0.0162866449511,0.89,0.59
Oxaliplatin,0.0016,E07,297,0.989898989899,0.010101010101,0.88,0.55
Etoposid,1.0,E08,238,0.90756302521,0.0924369747899,0.77,0.57
pazopanib,0.04,E09,286,1.0,0.0,0.91,
Venetoclax,0.2,E10,284,1.0,0.0,0.9,
Bexaroten,1.0,E11,288,0.989583333333,0.0104166666667,0.88,0.53
Afatinib,1.0,E12,265,0.894339622642,0.105660377358,0.725,0.59
DMSO,0.04,E13,294,1.0,0.0,0.89,
Birinapant,0.2,E14,267,0.996254681648,0.00374531835206,0.88,0.51
Afatinib,0.04,E15,354,1.0,0.0,0.78,
17AAG,0.0016,E16,279,0.996415770609,0.00358422939068,0.88,0.51
