Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Taselisib,1.0,A01,99,0.20202020202,0.79797979798,0.735,0.73
Defactinib,0.0016,A02,225,0.986666666667,0.0133333333333,0.97,0.66
YM155,0.04,A03,262,0.916030534351,0.0839694656489,0.93,0.62
Irinotecan mit 5-FU + Gefitinib,0.008,A04,249,0.875502008032,0.124497991968,0.835,0.6
Volasertib,0.04,A05,365,0.646575342466,0.353424657534,0.79,0.71
Gemcitabine,0.04,A06,302,0.864238410596,0.135761589404,0.78,0.63
Bexaroten,0.04,A07,294,0.989795918367,0.0102040816327,0.98,0.59
Dasatinib,0.008,A08,197,0.736040609137,0.263959390863,0.83,0.65
Staurosporine_500nM,0.04,A09,113,0.0,1.0,,0.84
Palbociclib,0.0016,A10,263,0.984790874525,0.0152091254753,0.98,0.805
Vinblastin,0.0016,A11,213,0.399061032864,0.600938967136,0.69,0.69
Vinblastin,0.2,A12,174,0.327586206897,0.672413793103,0.62,0.65
Irinotecan mit 5-FU,0.0016,A13,298,0.936241610738,0.0637583892617,0.91,0.62
YM155,1.0,A14,115,0.0782608695652,0.921739130435,0.63,0.79
Irinotecan / SN-38,0.2,A15,178,0.00561797752809,0.994382022472,0.62,0.88
Dabrafenib with Trametinib,0.04,A16,162,0.555555555556,0.444444444444,0.69,0.725
DMSO,0.008,A17,337,0.970326409496,0.0296735905045,0.98,0.675
AZD 4547,0.2,A18,285,0.957894736842,0.0421052631579,0.93,0.655
Afatinib,0.008,A19,228,0.644736842105,0.355263157895,0.75,0.61
ALISERTIB,0.008,A20,320,0.95625,0.04375,0.92,0.69
lapatinib,0.04,A21,308,0.993506493506,0.00649350649351,0.98,0.64
ruxolitinib,0.04,A22,243,0.991769547325,0.0082304526749,0.98,0.615
Cabozantinib maleate,0.04,A23,376,0.938829787234,0.061170212766,0.95,0.62
Panobinostat,0.008,A24,330,0.993939393939,0.00606060606061,0.98,0.68
Idelalisib,0.2,B01,196,0.974489795918,0.0255102040816,0.95,0.56
Crizotinib,1.0,B02,256,0.046875,0.953125,0.55,0.83
DMSO,0.008,B03,315,0.971428571429,0.0285714285714,0.97,0.53
sonidegib,0.2,B04,305,0.996721311475,0.00327868852459,0.98,0.56
Irinotecan / SN-38,0.04,B05,252,0.400793650794,0.599206349206,0.64,0.65
