Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Linifanib (ABT-869),nan,A01,200,1.0,0.0,0.97,
Y-27632 2HCl,nan,A02,201,1.0,0.0,0.96,
Cediranib (AZD2171),nan,A03,264,1.0,0.0,0.95,
Avagacestat (BMS-708163),nan,A04,195,0.989743589744,0.0102564102564,0.94,0.6
Motesanib Diphosphate (AMG-706),nan,A05,179,1.0,0.0,0.95,
TWS119,nan,A06,221,1.0,0.0,0.93,
Sunitinib Malate,nan,A07,232,1.0,0.0,0.95,
AZ 960,nan,A08,173,1.0,0.0,0.93,
SL-327,nan,A09,251,0.996015936255,0.00398406374502,0.93,0.69
MK-0752,nan,A10,212,0.995283018868,0.00471698113208,0.91,0.72
SU11274,nan,A11,152,1.0,0.0,0.95,
CHIR-98014,nan,A12,449,0.561247216036,0.438752783964,0.67,0.73
Vatalanib (PTK787) 2HCl,nan,A13,188,1.0,0.0,0.94,
WHI-P154,nan,A14,214,1.0,0.0,0.94,
Foretinib (GSK1363089),nan,A15,227,1.0,0.0,0.94,
IWR-1-endo,nan,A16,153,1.0,0.0,0.94,
AT9283,nan,A17,704,0.421875,0.578125,0.59,0.82
BIO,nan,A18,193,0.989637305699,0.0103626943005,0.94,0.58
Lenvatinib (E7080),nan,A19,177,1.0,0.0,0.94,
K02288,nan,A20,271,1.0,0.0,0.94,
WZ8040,nan,A21,237,1.0,0.0,0.96,
Filgotinib (GLPG0634),nan,A22,170,0.994117647059,0.00588235294118,0.9,0.63
DMSO,nan,A23,197,1.0,0.0,0.95,
DMSO,nan,A24,190,1.0,0.0,0.96,
AG-1024,nan,B01,259,0.996138996139,0.003861003861,0.93,0.53
GNF-5,nan,B02,204,1.0,0.0,0.93,
BX-912,nan,B03,211,1.0,0.0,0.93,
DMSO,nan,B04,199,1.0,0.0,0.96,
Aurora A Inhibitor I,nan,B05,200,1.0,0.0,0.94,
VX-11e,nan,B06,345,0.75652173913,0.24347826087,0.75,0.63
Pimasertib (AS-703026),nan,B07,428,0.289719626168,0.710280373832,0.685,0.87
DMSO,nan,B08,224,1.0,0.0,0.91,
Quizartinib (AC220),nan,B09,239,0.887029288703,0.112970711297,0.81,0.61
LJI308,nan,B10,232,1.0,0.0,0.95,
PHT-427,nan,B11,208,0.995192307692,0.00480769230769,0.94,0.52
DMSO,nan,B12,212,1.0,0.0,0.97,
BIRB 796 (Doramapimod),nan,B13,216,1.0,0.0,0.94,
VE-821,nan,B14,211,1.0,0.0,0.96,
