Product.Name,concentration,Well.ID,Num.Objects,Percent.Live,Percent.Dead,Median.Certainty.Live,Median.Certainty.Dead
Taselisib,1.0,A01,292,0.777397260274,0.222602739726,0.73,0.63
Defactinib,0.0016,A02,265,0.954716981132,0.0452830188679,0.85,0.62
YM155,0.04,A03,263,0.946768060837,0.0532319391635,0.82,0.6
Irinotecan mit 5-FU + Gefitinib,0.008,A04,269,0.795539033457,0.204460966543,0.705,0.6
Volasertib,0.04,A05,335,0.74328358209,0.25671641791,0.69,0.625
Gemcitabine,0.04,A06,258,0.868217054264,0.131782945736,0.75,0.62
Bexaroten,0.04,A07,242,0.938016528926,0.0619834710744,0.76,0.58
Dasatinib,0.008,A08,359,0.869080779944,0.130919220056,0.75,0.61
Staurosporine_500nM,0.04,A09,279,0.824372759857,0.175627240143,0.67,0.58
Palbociclib,0.0016,A10,246,0.930894308943,0.0691056910569,0.86,0.59
Vinblastin,0.0016,A11,270,0.833333333333,0.166666666667,0.79,0.56
Vinblastin,0.2,A12,343,0.778425655977,0.221574344023,0.685,0.605
Irinotecan mit 5-FU,0.0016,A13,240,0.908333333333,0.0916666666667,0.81,0.585
YM155,1.0,A14,350,0.785714285714,0.214285714286,0.665,0.58
Irinotecan / SN-38,0.2,A15,407,0.420147420147,0.579852579853,0.61,0.65
Dabrafenib with Trametinib,0.04,A16,340,0.844117647059,0.155882352941,0.79,0.68
DMSO,0.008,A17,240,0.95,0.05,0.89,0.6
AZD 4547,0.2,A18,231,0.948051948052,0.0519480519481,0.81,0.56
Afatinib,0.008,A19,370,0.67027027027,0.32972972973,0.67,0.58
ALISERTIB,0.008,A20,251,0.896414342629,0.103585657371,0.815,0.59
lapatinib,0.04,A21,252,0.968253968254,0.031746031746,0.9,0.575
ruxolitinib,0.04,A22,234,0.871794871795,0.128205128205,0.825,0.605
Cabozantinib maleate,0.04,A23,250,0.928,0.072,0.79,0.56
Panobinostat,0.008,A24,246,0.951219512195,0.0487804878049,0.87,0.605
Idelalisib,0.2,B01,229,0.951965065502,0.0480349344978,0.84,0.59
Crizotinib,1.0,B02,325,0.910769230769,0.0892307692308,0.79,0.59
DMSO,0.008,B03,243,0.893004115226,0.106995884774,0.81,0.625
